timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323200238270981,510,221,106,2
20260323200239271531,510,221,106,2
20260323200240282444,510,221,106,2
20260323200241274203,510,221,106,2
20260323200242275226,510,221,106,2
20260323200243276953,510,220,106,2
20260323200244275766,510,221,106,2
20260323200245278472,510,221,106,2
20260323200246278828,510,221,106,2
20260323200247277316,510,221,106,2
20260323200248285882,510,221,106,2
20260323200249283675,510,221,106,2
20260323200250285986,510,221,106,2
20260323200251286315,510,221,106,2
20260323200252288825,510,221,106,2
20260323200253289348,510,221,106,2
20260323200254290424,510,221,106,2
20260323200255293883,510,221,106,2
20260323200256293327,510,221,106,2
20260323200257294285,510,221,106,3
20260323200258295035,510,221,106,3
20260323200259298531,510,221,106,3
20260323200300300154,510,221,106,3
20260323200301301302,510,221,106,3
20260323200302302128,510,221,106,3
20260323200303305395,510,221,106,3
20260323200304304942,510,221,106,3
20260323200305306368,510,221,106,3
20260323200306307931,510,221,106,3
20260323200307309354,510,221,106,3
20260323200308312469,510,221,106,3
20260323200309314056,510,221,106,3
20260323200310315375,510,221,106,3
20260323200311317255,510,221,106,3
20260323200312318169,510,221,106,3
20260323200313321426,510,221,106,3
20260323200314322820,510,221,106,3
20260323200315322913,510,221,106,3
20260323200316323510,510,221,106,3
20260323200317326471,510,221,106,3
20260323200318326442,510,221,106,3
20260323200319329061,510,221,106,3
20260323200320329442,510,221,106,3
20260323200321331071,510,221,106,3
20260323200322334819,510,221,106,3
20260323200323332874,510,221,106,3
20260323200324333764,510,221,106,3
20260323200325335464,510,221,106,3
20260323200326336164,510,221,106,3
20260323200327337269,510,221,106,3
20260323200328337967,510,220,106,3
20260323200329339803,510,221,106,3
20260323200330345207,510,220,106,3
20260323200331342206,510,220,106,4
20260323200332342376,510,220,106,4
20260323200333344562,510,221,106,4
20260323200334344997,510,221,106,4
20260323200335348030,510,220,106,4
20260323200336347943,510,221,106,4
20260323200337350893,510,220,106,4
20260323200338351015,510,220,106,4
20260323200339352036,510,220,106,4
20260323200340354924,510,221,106,4
20260323200341364632,510,221,106,4
20260323200342355809,510,221,106,4
20260323200343357770,510,221,106,4
20260323200344362842,510,221,106,4
20260323200345360156,510,221,106,4
20260323200346362259,510,221,106,4
20260323200347363041,510,221,106,4
20260323200348364518,510,221,106,4
20260323200349369645,510,221,106,4
20260323200350368790,510,221,106,4
20260323200351368865,510,221,106,4
20260323200352370306,510,221,106,4
20260323200353370443,510,221,106,4
20260323200354371827,510,221,106,4
20260323200355371914,510,221,106,4
20260323200356374615,510,221,106,4
20260323200357380627,510,221,106,4
20260323200358377955,510,221,106,4
20260323200359377404,510,221,106,4
20260323200400379769,510,221,106,4
20260323200401382110,510,221,106,4
20260323200402383758,510,221,106,4
20260323200403383877,510,221,106,4
20260323200404384942,509,221,106,4
20260323200405386474,510,221,106,5
20260323200406387628,510,221,106,5
20260323200407390830,510,221,106,5
20260323200408388582,510,221,106,5
20260323200409392107,510,221,106,5
20260323200410394391,510,221,106,5
20260323200411394291,510,221,106,5
20260323200412396796,510,221,106,5
20260323200413397861,510,221,106,5
20260323200414398114,510,221,106,5
20260323200415401199,510,221,106,5
20260323200416400736,510,221,106,5
20260323200417402253,510,221,106,5
20260323200418404229,509,221,106,5
20260323200419407164,510,221,106,5
20260323200420407412,510,221,106,5
20260323200421407814,510,221,106,5
20260323200422410926,510,221,106,5
20260323200423410805,510,221,106,5
20260323200424413083,509,221,106,5
20260323200425411994,510,221,106,5
20260323200426414032,510,221,106,5
20260323200427415156,510,221,106,5
20260323200428416939,510,221,106,5
20260323200429419249,510,221,106,5
20260323200430420625,510,221,106,5
20260323200431420962,510,221,106,5
20260323200432424701,510,221,106,5
20260323200433423555,510,221,106,5
20260323200434423865,510,221,106,5
20260323200435425869,510,221,106,5
20260323200436428097,510,221,106,5
20260323200437430330,510,221,106,5
20260323200438430569,510,221,106,5
20260323200439432136,510,221,106,6
20260323200440435083,510,221,106,6
20260323200441433540,510,221,106,6
20260323200442435548,510,221,106,6
20260323200443437036,510,221,106,6
20260323200444438816,510,221,106,6
20260323200445439324,510,221,106,6
20260323200446441523,510,221,106,6
20260323200447442062,510,221,106,6
20260323200448442192,510,221,106,6
20260323200449444789,510,221,106,6
20260323200450446219,510,221,106,6
20260323200451446461,509,221,106,6
20260323200452449730,510,221,106,6
20260323200453451418,510,221,106,6
20260323200454451242,510,221,106,6
20260323200455454536,510,221,106,6
20260323200456453587,510,221,106,6
20260323200457458256,510,221,106,6
20260323200458457806,510,221,106,6
20260323200459459960,510,221,106,6
20260323200500461154,510,221,106,6
20260323200501462044,510,221,106,6
20260323200502463010,510,221,106,6
20260323200503464202,510,221,106,6
20260323200504467118,510,221,106,6
20260323200505465588,510,221,106,6
20260323200506468485,510,221,106,6
20260323200507472910,510,221,106,6
20260323200508472415,510,221,106,6
20260323200509473884,510,221,106,6
20260323200510475488,510,221,106,6
20260323200511476086,510,221,106,6
20260323200512478367,510,221,106,6
20260323200513479749,510,221,106,7
20260323200514480632,510,221,106,7
20260323200515484072,510,221,106,7
20260323200516482725,510,221,106,7
20260323200517483508,510,221,106,7
20260323200518485310,510,221,106,7
20260323200519484981,510,221,106,7
20260323200520488824,509,221,106,7
20260323200521488239,509,221,106,7
20260323200522489486,509,221,106,7
20260323200523492157,510,221,106,7
20260323200524494314,510,221,106,7
20260323200525495625,510,221,106,7
20260323200526497439,510,221,106,7
20260323200527497952,510,221,106,7
20260323200528497670,509,221,106,7
20260323200529501900,510,221,106,7
20260323200530502871,509,221,106,7
20260323200531505755,510,221,106,7
20260323200532503598,510,221,106,7
20260323200533505252,510,221,106,7
20260323200534507726,510,221,106,7
20260323200535510152,510,221,106,7
20260323200536509739,510,221,106,7
20260323200537515534,510,221,106,7
20260323200538513313,510,221,106,7
20260323200539517806,510,221,106,7
20260323200540515778,510,221,106,7
20260323200541517666,510,221,106,7
20260323200542519587,510,221,106,7
20260323200543519585,510,221,106,7
20260323200544522271,510,221,106,7
20260323200545523496,510,221,106,7
20260323200546526425,510,221,106,7
20260323200547529463,510,221,106,8
20260323200548528476,509,221,106,8
20260323200549527057,510,221,106,8
20260323200550528477,510,221,106,8
20260323200551531511,510,221,106,8
20260323200552531519,510,221,106,8
20260323200553531223,510,221,106,8
20260323200554534577,510,221,106,8
20260323200555535903,510,221,106,8
20260323200556537698,510,221,106,8
20260323200557540381,510,221,106,8
20260323200558538756,510,221,106,8
20260323200559539255,510,221,106,8
20260323200600541634,510,221,106,8
20260323200601544193,510,221,106,8
20260323200602548393,510,221,106,8
20260323200603546609,509,221,106,8
20260323200604546860,509,221,106,8
20260323200605547677,509,221,106,8
20260323200606550992,509,221,106,8
20260323200607554327,509,221,106,8
20260323200608555431,509,221,106,8
20260323200609556185,510,221,106,8
20260323200610556958,509,221,106,8
20260323200611557864,509,221,106,8
20260323200612558473,509,221,106,8
20260323200613559136,509,221,106,8
20260323200614561996,510,221,106,8
20260323200615561396,510,221,106,8
20260323200616574648,510,221,106,8
20260323200617575327,510,221,106,8
20260323200618576292,509,221,106,8
20260323200619576726,510,221,106,8
20260323200620576933,510,221,106,8
20260323200621577442,510,221,106,9
20260323200622578569,510,221,106,9
20260323200623579137,510,221,106,9
20260323200624579450,510,221,106,9
20260323200625579797,510,221,106,9
20260323200626580346,510,221,106,9
20260323200627580992,510,221,106,9
20260323200628581136,510,221,106,9
20260323200629581625,510,221,106,9
20260323200630582366,510,221,106,9
20260323200631583374,510,221,106,9
20260323200632583343,510,221,106,9
20260323200633583779,510,221,106,9
20260323200634584735,510,221,106,9
20260323200635585821,510,221,106,9
20260323200636587450,510,221,106,9
20260323200637588878,510,221,106,9
20260323200638587579,510,221,106,9
20260323200639589462,510,221,106,9
20260323200640589581,510,221,106,9
20260323200641591551,510,221,106,9
20260323200642593662,510,221,106,9
20260323200643593787,510,221,106,9
20260323200644594892,510,221,106,9
20260323200645597312,510,221,106,9
20260323200646598357,510,221,106,9
20260323200647598545,510,221,106,9
20260323200648609672,510,221,106,9
20260323200650100022,510,221,106,9
20260323200650980686,510,221,106,9
20260323200651989354,510,221,106,9
20260323200652982400,510,221,106,9
20260323200653983718,510,221,106,9
20260323200654982639,510,221,106,9
20260323200655983738,510,221,106,10
20260323200656989756,510,221,106,10
20260323200657985549,510,221,106,10
20260323200658990382,510,221,106,10
20260323200659987440,510,221,106,10
20260323200700990385,509,221,106,10
20260323200701996628,509,221,106,10
20260323200702997405,509,221,106,10
20260323200703998095,510,221,106,10
20260323200704995742,510,221,106,10
20260323200706001454,510,221,106,10
20260323200706994909,510,221,106,10
20260323200707995690,509,221,106,10
20260323200708998142,509,221,106,10
20260323200709999179,510,221,106,10
20260323200711000473,510,221,106,10
20260323200712002405,509,221,106,10
20260323200713003156,510,221,106,10
20260323200714004075,510,221,106,10
20260323200715005913,509,221,106,10
20260323200716006930,509,221,106,10
20260323200717008789,465,221,95,10
20260323200718010328,410,221,82,10
20260323200719010731,457,221,93,10
