timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323200727261069,415,221,83,10
20260323200728262007,376,221,75,10
20260323200729263097,378,221,75,10
20260323200730264528,458,221,94,10
20260323200731265067,410,221,82,11
20260323200732265443,414,221,83,11
20260323200733266252,376,221,74,11
20260323200734268231,372,221,73,11
20260323200735267648,383,221,76,11
20260323200736269842,381,221,76,11
20260323200737271349,399,221,80,11
20260323200738272169,510,221,106,11
20260323200739276053,510,221,106,11
20260323200740277141,509,221,106,11
20260323200741277503,509,221,106,11
20260323200742281173,509,221,106,11
20260323200743280612,510,221,106,11
20260323200744284186,509,221,106,11
20260323200745287238,510,221,106,11
20260323200746288765,509,221,106,11
20260323200747299678,509,221,106,11
20260323200748289476,509,221,105,11
20260323200749287225,510,221,106,11
20260323200750296941,510,221,106,11
20260323200751293954,509,221,106,11
20260323200752299791,509,221,106,11
20260323200753300800,509,221,106,11
20260323200754302310,509,221,106,11
20260323200755302247,509,221,106,11
20260323200756304619,509,221,106,11
20260323200757305368,509,221,106,11
20260323200758308576,508,221,106,11
20260323200759307264,509,221,106,11
20260323200800308779,509,221,106,11
20260323200801309422,508,221,106,11
20260323200802310773,508,221,106,11
20260323200803311217,508,221,106,11
20260323200804312444,508,221,106,11
20260323200805312935,508,221,106,11
20260323200806314988,508,221,106,11
20260323200807313676,508,221,106,12
20260323200808316624,508,221,106,12
20260323200809317574,508,221,106,12
20260323200810318018,509,221,106,12
20260323200811317751,508,221,106,12
20260323200812319958,508,221,105,12
20260323200813323362,508,221,105,12
20260323200814329043,507,221,106,12
20260323200815323021,508,221,106,12
20260323200816324558,508,221,106,12
20260323200817327591,507,221,106,12
20260323200818327057,507,221,106,12
20260323200819328318,508,221,106,12
20260323200820329982,509,221,106,12
20260323200821329944,507,221,106,12
20260323200822333806,507,222,106,12
20260323200823332225,508,221,106,12
20260323200824333927,508,221,106,12
20260323200825333723,508,221,106,12
20260323200826335842,507,221,105,12
20260323200827337309,508,221,106,12
20260323200828337367,507,221,105,12
20260323200829338101,508,221,106,12
20260323200830341714,508,221,106,12
20260323200831342147,508,221,106,12
20260323200832344527,507,221,106,12
20260323200833344838,508,221,106,12
20260323200834346230,508,221,106,12
20260323200835345451,508,221,106,12
20260323200836346868,508,221,105,12
20260323200837348975,508,221,106,12
20260323200838349461,508,221,106,12
20260323200839349176,509,221,106,12
20260323200840349789,508,221,106,12
20260323200841353403,508,221,106,13
20260323200842353264,507,221,105,13
20260323200843353911,507,221,106,13
20260323200844356580,507,221,105,13
20260323200845355460,508,221,106,13
20260323200846357326,508,221,106,13
20260323200847358083,508,221,106,13
20260323200848360422,508,221,106,13
20260323200849359938,508,221,106,13
20260323200850360458,509,221,106,13
20260323200851362115,508,221,106,13
20260323200852362982,507,221,105,13
20260323200853365080,507,221,105,13
20260323200854365201,507,221,106,13
20260323200855365286,507,221,106,13
20260323200856368214,508,221,106,13
20260323200857368111,507,221,106,13
20260323200858369761,507,221,105,13
20260323200859370881,507,221,106,13
20260323200900372103,508,221,106,13
20260323200901373073,507,221,106,13
20260323200902370964,507,221,106,13
20260323200903374729,507,222,106,13
20260323200904376134,507,222,106,13
20260323200905377211,507,221,106,13
20260323200906378625,507,221,106,13
20260323200907379354,508,221,106,13
20260323200908380684,508,221,105,13
20260323200909382572,508,221,106,13
20260323200910384647,509,221,106,13
20260323200911383598,508,221,106,13
20260323200912384383,508,221,106,13
20260323200913385811,508,221,106,13
20260323200914385997,507,221,105,13
20260323200915387243,509,221,105,14
