timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 05:04:16.738, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.41, 59
2026/03/25 05:04:17.754, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.41, 59
2026/03/25 05:04:18.755, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 6.52, 59
2026/03/25 05:04:19.757, 0, NVIDIA GB10, 1, 0, [N/A], [N/A], 14.94, 59
2026/03/25 05:04:20.758, 0, NVIDIA GB10, 7, 0, [N/A], [N/A], 15.99, 59
2026/03/25 05:04:21.758, 0, NVIDIA GB10, 22, 0, [N/A], [N/A], 13.72, 59
2026/03/25 05:04:22.758, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 23.46, 63
2026/03/25 05:04:23.759, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 46.61, 64
2026/03/25 05:04:24.760, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.09, 64
2026/03/25 05:04:25.760, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.22, 64
2026/03/25 05:04:26.761, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 41.96, 61
2026/03/25 05:04:27.762, 0, NVIDIA GB10, 60, 0, [N/A], [N/A], 57.27, 65
2026/03/25 05:04:28.762, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 47.34, 65
2026/03/25 05:04:29.763, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.42, 65
2026/03/25 05:04:30.763, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.62, 66
2026/03/25 05:04:31.763, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.58, 66
2026/03/25 05:04:32.764, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.54, 66
2026/03/25 05:04:33.765, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.45, 66
2026/03/25 05:04:34.765, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 47.71, 66
2026/03/25 05:04:35.767, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.74, 66
2026/03/25 05:04:36.767, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 47.74, 67
2026/03/25 05:04:37.768, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.81, 67
2026/03/25 05:04:38.769, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 47.74, 67
2026/03/25 05:04:39.770, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.79, 67
2026/03/25 05:04:40.770, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.08, 67
2026/03/25 05:04:41.771, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.03, 67
2026/03/25 05:04:42.772, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.95, 71
2026/03/25 05:04:43.773, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.60, 67
2026/03/25 05:04:44.773, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 47.96, 67
2026/03/25 05:04:45.775, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.04, 68
2026/03/25 05:04:46.776, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 47.99, 68
2026/03/25 05:04:47.776, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.24, 68
2026/03/25 05:04:48.777, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 47.99, 68
2026/03/25 05:04:49.777, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.13, 68
2026/03/25 05:04:50.778, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.12, 68
2026/03/25 05:04:51.779, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.18, 68
2026/03/25 05:04:52.779, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.16, 68
2026/03/25 05:04:53.780, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 48.30, 68
2026/03/25 05:04:54.781, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.21, 68
2026/03/25 05:04:55.782, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 48.39, 69
2026/03/25 05:04:56.782, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.44, 69
2026/03/25 05:04:57.783, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.47, 69
2026/03/25 05:04:58.784, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.48, 69
2026/03/25 05:04:59.784, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 47.55, 66
2026/03/25 05:05:00.785, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 55.99, 69
2026/03/25 05:05:01.786, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.54, 69
2026/03/25 05:05:02.786, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.56, 69
2026/03/25 05:05:03.787, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.63, 69
2026/03/25 05:05:04.787, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.50, 69
2026/03/25 05:05:05.788, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.64, 69
2026/03/25 05:05:06.789, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.56, 69
2026/03/25 05:05:07.789, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.67, 69
2026/03/25 05:05:08.790, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.54, 69
2026/03/25 05:05:09.791, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 48.65, 70
2026/03/25 05:05:10.792, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.61, 70
2026/03/25 05:05:11.792, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.78, 70
2026/03/25 05:05:12.793, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.72, 70
2026/03/25 05:05:13.794, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.83, 70
2026/03/25 05:05:14.795, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.51, 70
2026/03/25 05:05:15.795, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.80, 70
2026/03/25 05:05:16.796, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 60.55, 70
2026/03/25 05:05:17.797, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.84, 70
2026/03/25 05:05:18.798, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.79, 70
2026/03/25 05:05:19.798, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.90, 70
2026/03/25 05:05:20.799, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.87, 70
2026/03/25 05:05:21.800, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.92, 70
2026/03/25 05:05:22.800, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.81, 70
2026/03/25 05:05:23.801, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 48.90, 70
2026/03/25 05:05:24.801, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.88, 70
2026/03/25 05:05:25.802, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.88, 71
2026/03/25 05:05:26.803, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.89, 70
2026/03/25 05:05:27.804, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 49.08, 71
2026/03/25 05:05:28.805, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.86, 71
2026/03/25 05:05:29.806, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.99, 71
2026/03/25 05:05:30.807, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 49.08, 71
2026/03/25 05:05:31.807, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 47.38, 71
2026/03/25 05:05:32.808, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 48.89, 71
2026/03/25 05:05:33.809, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.96, 71
2026/03/25 05:05:34.810, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 49.03, 71
2026/03/25 05:05:35.811, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.95, 71
2026/03/25 05:05:36.812, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.98, 71
2026/03/25 05:05:37.813, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 48.83, 71
2026/03/25 05:05:38.814, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.97, 71
2026/03/25 05:05:39.815, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 49.06, 71
2026/03/25 05:05:40.815, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 48.92, 71
2026/03/25 05:05:41.816, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 48.97, 71
2026/03/25 05:05:42.817, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 49.03, 71
