timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 04:30:43.743, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.23, 53
2026/03/25 04:30:44.759, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.23, 53
2026/03/25 04:30:45.759, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.97, 53
2026/03/25 04:30:46.760, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.43, 53
2026/03/25 04:30:47.761, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.58, 53
2026/03/25 04:30:49.065, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 12.27, 53
2026/03/25 04:30:50.066, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 12.37, 53
2026/03/25 04:30:51.066, 0, NVIDIA GB10, 2, 0, [N/A], [N/A], 12.10, 53
2026/03/25 04:30:52.066, 0, NVIDIA GB10, 3, 0, [N/A], [N/A], 11.62, 52
2026/03/25 04:30:53.067, 0, NVIDIA GB10, 46, 0, [N/A], [N/A], 15.79, 58
2026/03/25 04:30:54.067, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 35.64, 53
2026/03/25 04:30:55.068, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 41.06, 58
2026/03/25 04:30:56.068, 0, NVIDIA GB10, 13, 0, [N/A], [N/A], 40.53, 54
2026/03/25 04:30:57.068, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 36.98, 58
2026/03/25 04:30:58.069, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 44.07, 58
2026/03/25 04:30:59.069, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 31.66, 58
2026/03/25 04:31:00.070, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.04, 59
2026/03/25 04:31:01.070, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 35.51, 59
2026/03/25 04:31:02.071, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 43.87, 59
2026/03/25 04:31:03.071, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 34.43, 59
2026/03/25 04:31:04.072, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 44.22, 59
2026/03/25 04:31:05.072, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 32.67, 59
2026/03/25 04:31:06.073, 0, NVIDIA GB10, 69, 0, [N/A], [N/A], 42.98, 57
2026/03/25 04:31:07.073, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 33.93, 59
2026/03/25 04:31:08.074, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 41.09, 56
2026/03/25 04:31:09.074, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 33.65, 59
2026/03/25 04:31:10.075, 0, NVIDIA GB10, 16, 0, [N/A], [N/A], 41.19, 56
2026/03/25 04:31:11.075, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 38.38, 59
2026/03/25 04:31:12.076, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 35.93, 56
2026/03/25 04:31:13.076, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 39.63, 60
2026/03/25 04:31:14.077, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 38.43, 56
2026/03/25 04:31:15.077, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 54.67, 60
2026/03/25 04:31:16.077, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.93, 60
2026/03/25 04:31:17.078, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 39.94, 56
2026/03/25 04:31:18.079, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 50.95, 60
2026/03/25 04:31:19.079, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 44.75, 61
2026/03/25 04:31:20.080, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 38.65, 57
2026/03/25 04:31:21.081, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.96, 61
2026/03/25 04:31:22.081, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.79, 61
2026/03/25 04:31:23.082, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 38.84, 65
2026/03/25 04:31:24.083, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 49.77, 61
2026/03/25 04:31:25.083, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 44.20, 61
2026/03/25 04:31:26.084, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 43.48, 62
2026/03/25 04:31:27.085, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 45.01, 61
2026/03/25 04:31:28.085, 0, NVIDIA GB10, 72, 0, [N/A], [N/A], 34.51, 64
2026/03/25 04:31:29.086, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 54.71, 61
2026/03/25 04:31:30.086, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 39.73, 57
2026/03/25 04:31:31.087, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 52.32, 61
2026/03/25 04:31:32.087, 0, NVIDIA GB10, 84, 0, [N/A], [N/A], 44.74, 61
2026/03/25 04:31:33.088, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 39.78, 66
2026/03/25 04:31:34.089, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 49.28, 62
2026/03/25 04:31:35.089, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 35.48, 57
2026/03/25 04:31:36.090, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 43.28, 62
2026/03/25 04:31:37.091, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 30.53, 61
2026/03/25 04:31:38.091, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 44.29, 62
2026/03/25 04:31:39.092, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 40.88, 66
2026/03/25 04:31:40.093, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 63.39, 62
2026/03/25 04:31:41.093, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 45.30, 62
2026/03/25 04:31:42.094, 0, NVIDIA GB10, 55, 0, [N/A], [N/A], 34.94, 64
2026/03/25 04:31:43.094, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 57.79, 62
2026/03/25 04:31:44.095, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 38.36, 58
2026/03/25 04:31:45.096, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 51.22, 62
2026/03/25 04:31:46.097, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 45.08, 62
2026/03/25 04:31:47.097, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 48.14, 63
2026/03/25 04:31:48.098, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 45.17, 62
2026/03/25 04:31:49.098, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 37.61, 66
2026/03/25 04:31:50.099, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 51.64, 62
2026/03/25 04:31:51.100, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 31.10, 58
2026/03/25 04:31:52.100, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 58.65, 62
2026/03/25 04:31:53.101, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 31.93, 58
2026/03/25 04:31:54.102, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 72.79, 67
2026/03/25 04:31:55.103, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 63.65, 63
2026/03/25 04:31:56.104, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 46.56, 63
2026/03/25 04:31:57.104, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 52.55, 67
2026/03/25 04:31:58.104, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 44.82, 63
2026/03/25 04:31:59.105, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 45.13, 63
2026/03/25 04:32:00.106, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 32.91, 58
