timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323201738129387,515,220,107,6
20260323201739130512,515,220,107,6
20260323201740133149,515,220,107,7
20260323201741131732,515,220,107,7
20260323201742133434,515,220,107,7
20260323201743131993,515,220,107,7
20260323201744135107,515,220,107,7
20260323201745133456,515,220,107,7
20260323201746139022,515,220,107,7
20260323201747137601,515,220,107,7
20260323201748138268,515,220,107,7
20260323201749141465,515,220,107,7
20260323201750141724,515,220,107,7
20260323201751142250,515,220,107,7
20260323201752145898,515,220,107,7
20260323201753145107,515,220,107,7
20260323201754147355,515,220,107,7
20260323201755147659,515,220,107,7
20260323201756148057,515,220,107,7
20260323201757149430,515,220,107,7
20260323201758150138,515,220,107,7
20260323201759151140,515,220,107,7
20260323201800152310,515,220,107,7
20260323201801156658,515,220,107,7
20260323201802155128,515,220,107,7
20260323201803155540,515,220,107,7
20260323201804155422,515,220,107,7
20260323201805159653,515,220,107,7
20260323201806159377,515,220,107,7
20260323201807160083,515,220,107,7
20260323201808162753,515,220,107,7
20260323201809162603,515,220,107,7
20260323201810163370,515,220,107,7
20260323201811163820,515,220,107,7
20260323201812165496,515,220,107,7
20260323201813168800,515,220,107,7
20260323201814167453,515,220,107,8
20260323201815167481,515,220,107,8
20260323201816167923,515,220,107,8
20260323201817172328,515,220,107,8
20260323201818170478,515,220,107,8
20260323201819171523,515,220,107,8
20260323201820172881,515,220,107,8
20260323201821172892,515,220,107,8
20260323201822177377,515,220,107,8
20260323201823177184,515,220,107,8
20260323201824176556,515,220,107,8
20260323201825179162,515,220,107,8
20260323201826178607,515,220,107,8
20260323201827183564,515,220,107,8
20260323201828185104,515,220,107,8
20260323201829184188,515,220,107,8
20260323201830185777,516,220,107,8
20260323201831187387,516,220,107,8
20260323201832190785,515,220,107,8
20260323201833190878,516,220,107,8
20260323201834205416,515,220,107,8
20260323201835210168,515,220,107,8
20260323201836200784,515,220,107,8
20260323201837192675,515,220,107,8
20260323201838191605,515,220,107,8
20260323201839193674,515,220,107,8
20260323201840194924,515,220,107,8
20260323201841197736,515,220,107,8
20260323201842198180,515,220,107,8
20260323201843196764,515,220,107,8
20260323201844198074,515,220,107,8
20260323201845198887,515,220,107,8
20260323201846200539,515,220,107,8
20260323201847202850,515,220,107,9
20260323201848203371,514,220,107,9
20260323201849202529,515,220,107,9
20260323201850206300,515,220,107,9
20260323201851205267,515,220,107,9
20260323201852212219,514,220,107,9
20260323201853208749,515,220,107,9
20260323201854209211,515,220,107,9
20260323201855209636,515,220,107,9
20260323201856209254,515,220,107,9
20260323201857211815,515,220,107,9
20260323201858213103,515,220,107,9
20260323201859214565,515,220,107,9
20260323201900216809,514,220,107,9
20260323201901216242,515,220,107,9
20260323201902217650,514,221,107,9
20260323201903218322,515,221,107,9
20260323201904218136,514,221,107,9
20260323201905220319,514,221,107,9
20260323201906220325,515,220,107,9
20260323201907222407,515,221,107,9
20260323201908224063,515,220,107,9
20260323201909222097,515,220,107,9
20260323201910223831,515,220,107,9
20260323201911224349,515,220,107,9
20260323201912225234,515,220,107,9
20260323201913230152,514,220,107,9
20260323201914227628,514,221,107,9
20260323201915229307,514,221,107,9
20260323201916229401,514,221,107,9
20260323201917229206,515,221,107,9
20260323201918231423,515,221,107,9
20260323201919231489,514,221,107,9
20260323201920234336,514,221,107,9
20260323201921235568,514,221,107,10
20260323201922236341,514,221,107,10
20260323201923238292,514,221,107,10
20260323201924240189,514,221,107,10
20260323201925240167,515,221,107,10
20260323201926241577,514,221,107,10
20260323201927242734,514,221,107,10
20260323201928244882,515,220,107,10
20260323201929244500,514,221,107,10
20260323201930244539,514,221,107,10
20260323201931245992,515,221,107,10
20260323201932246232,514,220,107,10
20260323201933247843,515,221,107,10
20260323201934248357,514,221,107,10
20260323201935248400,515,221,107,10
20260323201936251082,514,221,107,10
20260323201937251912,514,221,107,10
20260323201938252419,514,221,107,10
20260323201939253587,514,221,107,10
20260323201940255712,514,221,107,10
20260323201941254426,515,221,107,10
20260323201942268363,514,221,107,10
20260323201943258671,514,221,107,10
20260323201944260500,514,221,107,10
20260323201945262076,508,221,105,10
20260323201946262893,427,221,86,10
20260323201947262976,482,221,99,10
20260323201948264048,504,221,104,10
