timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 05:24:55.041, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.29, 39
2026/03/25 05:24:56.057, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.29, 39
2026/03/25 05:24:57.057, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.59, 39
2026/03/25 05:24:58.057, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.12, 40
2026/03/25 05:24:59.058, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.31, 40
2026/03/25 05:25:00.058, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.03, 40
2026/03/25 05:25:01.059, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.38, 40
2026/03/25 05:25:02.059, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.30, 40
2026/03/25 05:25:03.059, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.28, 40
2026/03/25 05:25:04.060, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.30, 40
2026/03/25 05:25:05.060, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.33, 40
2026/03/25 05:25:06.060, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.31, 40
2026/03/25 05:25:07.061, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.34, 40
2026/03/25 05:25:08.061, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.33, 40
2026/03/25 05:25:09.062, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.32, 40
2026/03/25 05:25:10.062, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.35, 40
2026/03/25 05:25:11.062, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.33, 40
2026/03/25 05:25:12.063, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.33, 40
2026/03/25 05:25:13.063, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.30, 40
2026/03/25 05:25:14.063, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.33, 40
2026/03/25 05:25:15.064, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.37, 40
2026/03/25 05:25:16.064, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.37, 40
2026/03/25 05:25:17.065, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.36, 40
2026/03/25 05:25:18.065, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.33, 41
2026/03/25 05:25:19.065, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.35, 40
2026/03/25 05:25:20.066, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.35, 41
2026/03/25 05:25:21.066, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 10.38, 41
