timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 04:11:33.535, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.21, 50
2026/03/25 04:11:34.552, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.23, 50
2026/03/25 04:11:35.552, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.25, 50
2026/03/25 04:11:36.572, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 9.63, 50
2026/03/25 04:11:37.572, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.45, 50
2026/03/25 04:11:38.573, 0, NVIDIA GB10, 1, 0, [N/A], [N/A], 12.22, 50
2026/03/25 04:11:39.573, 0, NVIDIA GB10, 2, 0, [N/A], [N/A], 11.55, 50
2026/03/25 04:11:40.574, 0, NVIDIA GB10, 78, 0, [N/A], [N/A], 35.22, 54
2026/03/25 04:11:41.574, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 40.92, 52
2026/03/25 04:11:42.575, 0, NVIDIA GB10, 80, 0, [N/A], [N/A], 23.16, 51
2026/03/25 04:11:43.575, 0, NVIDIA GB10, 4, 0, [N/A], [N/A], 24.67, 54
2026/03/25 04:11:44.575, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 19.99, 51
2026/03/25 04:11:45.576, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 28.73, 54
2026/03/25 04:11:46.576, 0, NVIDIA GB10, 46, 0, [N/A], [N/A], 19.99, 51
2026/03/25 04:11:47.577, 0, NVIDIA GB10, 83, 0, [N/A], [N/A], 24.24, 54
2026/03/25 04:11:48.577, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 26.62, 51
2026/03/25 04:11:49.577, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.10, 55
2026/03/25 04:11:50.578, 0, NVIDIA GB10, 83, 0, [N/A], [N/A], 30.85, 51
2026/03/25 04:11:51.578, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 55.62, 56
2026/03/25 04:11:52.578, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 43.70, 57
2026/03/25 04:11:53.579, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 40.25, 53
2026/03/25 04:11:54.579, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.31, 57
2026/03/25 04:11:55.580, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 32.26, 52
2026/03/25 04:11:56.580, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 51.06, 57
2026/03/25 04:11:57.581, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 41.43, 57
2026/03/25 04:11:58.581, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 38.84, 53
2026/03/25 04:11:59.581, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 41.37, 57
2026/03/25 04:12:00.582, 0, NVIDIA GB10, 73, 0, [N/A], [N/A], 39.22, 61
2026/03/25 04:12:01.583, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 44.88, 54
2026/03/25 04:12:02.584, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 22.89, 55
2026/03/25 04:12:03.584, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 39.79, 62
2026/03/25 04:12:04.585, 0, NVIDIA GB10, 84, 0, [N/A], [N/A], 50.78, 57
2026/03/25 04:12:05.585, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 41.61, 54
2026/03/25 04:12:06.586, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 45.92, 58
2026/03/25 04:12:07.586, 0, NVIDIA GB10, 82, 0, [N/A], [N/A], 30.04, 53
2026/03/25 04:12:08.587, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 56.54, 57
2026/03/25 04:12:09.587, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 42.31, 63
2026/03/25 04:12:10.588, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 41.16, 54
2026/03/25 04:12:11.588, 0, NVIDIA GB10, 59, 0, [N/A], [N/A], 42.64, 58
2026/03/25 04:12:12.589, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 44.73, 63
2026/03/25 04:12:13.589, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 31.41, 59
2026/03/25 04:12:14.590, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 80.95, 64
2026/03/25 04:12:15.590, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 18.92, 54
2026/03/25 04:12:16.591, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.72, 53
2026/03/25 04:12:17.591, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.55, 53
2026/03/25 04:12:18.592, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.51, 52
2026/03/25 04:12:19.593, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 27.94, 56
2026/03/25 04:12:20.593, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 29.58, 52
2026/03/25 04:12:21.594, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 54.38, 57
2026/03/25 04:12:22.594, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 43.74, 57
2026/03/25 04:12:23.595, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 35.46, 61
