timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323202314122259,595,221,126,6
20260323202315125652,588,221,124,6
20260323202316127844,589,221,124,6
20260323202317126202,588,221,124,6
20260323202318129284,588,221,124,6
20260323202319129253,588,221,124,6
20260323202320130033,596,221,126,7
20260323202321132254,588,221,124,7
20260323202322131869,588,221,124,7
20260323202323134010,588,221,124,7
20260323202324136511,588,221,124,7
20260323202325135160,588,221,124,7
20260323202326136134,596,221,126,7
20260323202327137204,588,221,124,7
20260323202328138205,588,221,124,7
20260323202329140183,588,221,124,7
20260323202330141676,588,221,124,7
20260323202331141066,587,221,124,7
20260323202332143420,595,221,126,7
20260323202333144996,588,221,124,7
20260323202334146307,588,221,124,7
20260323202335147030,588,221,124,7
20260323202336147367,588,221,124,7
20260323202337150700,588,221,124,7
20260323202338147901,595,221,126,7
20260323202339151519,589,221,124,7
20260323202340152252,588,221,124,7
20260323202341152306,588,221,124,7
20260323202342155111,588,221,124,7
20260323202343154828,588,221,124,7
20260323202344155765,596,221,126,7
20260323202345158501,589,221,124,7
20260323202346159238,588,221,124,7
20260323202347158495,589,221,124,7
20260323202348160285,588,221,124,7
20260323202349159676,588,221,124,8
20260323202350161917,596,221,126,8
20260323202351158010,589,221,124,8
20260323202352165656,589,220,124,8
20260323202353164057,589,220,124,8
20260323202354165537,589,220,124,8
20260323202355166296,588,221,124,8
20260323202356169354,596,221,126,8
20260323202357164384,588,221,124,8
20260323202358168882,588,221,124,8
20260323202359170253,588,221,124,8
20260323202400170388,588,221,124,8
20260323202401170977,588,221,124,8
20260323202402181475,595,221,126,8
20260323202403168751,588,221,124,8
20260323202404174754,588,221,124,8
20260323202405173668,588,221,124,8
20260323202406172359,588,221,124,8
20260323202407175633,588,220,124,8
20260323202408179079,596,220,126,8
20260323202409175088,589,220,124,8
20260323202410179566,589,221,124,8
20260323202411179185,589,221,124,8
20260323202412183329,588,221,124,8
20260323202413181532,588,221,124,8
20260323202414183569,597,221,126,8
20260323202415183730,588,221,124,8
20260323202416185369,588,221,124,8
20260323202417186779,588,221,124,8
20260323202418184248,588,221,124,9
20260323202419187330,588,221,124,9
20260323202420197528,595,221,126,9
20260323202421186359,588,221,124,9
20260323202422189970,588,221,124,9
20260323202423189578,588,221,124,9
20260323202424187678,588,221,124,9
20260323202425193951,588,221,124,9
20260323202426195860,596,221,126,9
20260323202427194779,588,221,124,9
20260323202428198654,587,221,124,9
20260323202429198622,588,221,124,9
20260323202430195859,587,221,124,9
20260323202431200397,588,221,124,9
20260323202432202056,595,221,126,9
20260323202433198308,588,221,124,9
20260323202434203498,588,221,124,9
20260323202435204266,588,221,124,9
20260323202436205657,588,221,124,9
20260323202437206499,588,221,124,9
20260323202438208547,595,221,126,9
20260323202439207741,588,221,124,9
20260323202440211389,588,221,124,9
20260323202441210806,588,221,124,9
20260323202442210910,588,221,124,9
20260323202443213121,588,221,124,9
20260323202444218652,596,221,126,9
20260323202445212987,588,221,124,9
20260323202446214251,588,221,124,9
20260323202447216390,588,221,124,10
20260323202448216574,588,221,124,10
20260323202449218666,588,221,124,10
20260323202450218546,596,221,126,10
20260323202451220082,588,221,124,10
20260323202452233288,588,221,124,10
20260323202453221705,588,221,124,10
20260323202454222842,588,221,124,10
20260323202455224021,588,221,124,10
20260323202456224270,595,221,126,10
20260323202457225917,589,221,124,10
20260323202458228984,588,221,124,10
20260323202459227378,588,221,124,10
20260323202500229268,588,221,124,10
20260323202501228817,588,221,124,10
20260323202502229330,596,221,126,10
20260323202503243079,589,221,124,10
20260323202504231548,588,221,124,10
20260323202505233468,588,221,124,10
20260323202506233852,588,221,124,10
20260323202507237170,588,221,124,10
20260323202508238255,596,221,126,10
20260323202509237295,589,221,124,10
20260323202510237105,588,221,124,10
20260323202511238341,589,221,124,10
20260323202512238459,589,221,124,10
20260323202513240166,588,221,124,10
20260323202514239584,596,221,126,10
20260323202515242053,588,221,124,10
20260323202516247118,588,221,124,11
20260323202517244016,588,221,124,11
20260323202518245558,588,221,124,11
20260323202519247366,588,221,124,11
20260323202520247796,596,221,126,11
20260323202521247965,589,221,124,11
20260323202522249281,588,221,124,11
20260323202523249689,588,221,124,11
20260323202524252136,588,221,124,11
20260323202525251197,588,221,124,11
20260323202526252133,596,221,126,11
20260323202527253125,588,221,124,11
20260323202528254704,588,221,124,11
20260323202529254695,588,221,124,11
20260323202530255553,588,221,124,11
20260323202531256808,588,221,124,11
20260323202532262587,596,221,126,11
20260323202533259882,588,221,124,11
20260323202534259649,588,221,124,11
20260323202535259995,588,221,124,11
20260323202536262842,588,221,124,11
20260323202537263171,588,221,124,11
20260323202538264085,595,221,126,11
20260323202539266977,588,221,124,11
20260323202540276087,588,221,124,11
20260323202541267442,588,221,124,11
20260323202542266457,588,221,124,11
20260323202543268343,588,221,124,11
20260323202544270010,596,221,126,11
20260323202545270988,588,221,124,12
20260323202546271861,588,221,124,12
20260323202547273700,588,221,124,12
20260323202548283572,588,221,124,12
20260323202549274169,588,221,124,12
20260323202550275018,595,221,126,12
20260323202551276924,589,221,124,12
20260323202552278885,588,221,124,12
20260323202553279341,588,221,124,12
20260323202554281439,588,221,124,12
20260323202555281043,588,221,124,12
20260323202556283986,596,221,126,12
20260323202557282507,588,221,124,12
20260323202558283463,588,221,124,12
20260323202559283924,588,221,124,12
20260323202600287516,587,221,124,12
20260323202601287012,587,221,124,12
20260323202602285930,595,221,126,12
20260323202603291143,587,221,124,12
20260323202604300727,592,221,125,12
