timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323195630302351,512,220,106,2
20260323195631306098,512,220,106,2
20260323195632305579,512,220,106,2
20260323195633307376,512,220,106,2
20260323195634308269,512,220,106,2
20260323195635308819,512,220,106,2
20260323195636319679,512,220,106,2
20260323195637311781,512,220,106,2
20260323195638311383,512,220,106,2
20260323195639314260,513,220,106,2
20260323195640318548,512,220,106,2
20260323195641316318,512,220,106,2
20260323195642317342,512,220,106,2
20260323195643318466,512,220,106,3
20260323195644319676,512,220,106,3
20260323195645319702,512,220,106,3
20260323195646321202,512,220,106,3
20260323195647321387,512,220,106,3
20260323195648323964,512,220,106,3
20260323195649324645,513,220,106,3
20260323195650327058,512,220,106,3
20260323195651325825,512,220,106,3
20260323195652326278,512,220,106,3
20260323195653327088,512,220,106,3
20260323195654329672,512,220,106,3
20260323195655328693,512,220,106,3
20260323195656326726,512,220,106,3
20260323195657327329,512,220,106,3
20260323195658329115,512,220,106,3
20260323195659331996,513,220,106,3
20260323195700335538,512,220,106,3
20260323195701335033,512,220,106,3
20260323195702335674,512,220,106,3
20260323195703337173,512,220,106,3
20260323195704338044,512,220,106,3
20260323195705340764,512,220,106,3
20260323195706339832,512,220,106,3
20260323195707341218,512,220,106,3
20260323195708350324,512,220,106,3
20260323195709343977,512,220,106,3
20260323195710345759,512,220,106,3
20260323195711343790,512,220,106,3
20260323195712347041,512,220,106,3
20260323195713348793,512,220,106,3
20260323195714348111,512,220,106,3
20260323195715349366,512,220,106,3
20260323195716350162,512,220,106,3
20260323195717352332,512,220,106,4
20260323195718353903,512,220,106,4
20260323195719356096,512,220,106,4
20260323195720356231,512,220,106,4
20260323195721356430,512,220,106,4
20260323195722357376,512,220,106,4
20260323195723357876,512,220,106,4
20260323195724359183,512,220,106,4
20260323195725362914,512,220,106,4
20260323195726363515,512,220,106,4
20260323195727363610,512,220,106,4
20260323195728365070,512,220,106,4
20260323195729365749,513,220,106,4
20260323195730365722,512,220,106,4
20260323195731366667,512,220,106,4
20260323195732367994,512,220,106,4
20260323195733368880,512,220,106,4
20260323195734370843,512,220,106,4
20260323195735371308,512,220,106,4
20260323195736372204,513,220,106,4
20260323195737375823,513,220,106,4
20260323195738374897,512,220,106,4
20260323195739372915,513,220,106,4
20260323195740378080,513,220,106,4
20260323195741380999,512,220,106,4
20260323195742379140,512,220,106,4
20260323195743379774,512,220,106,4
20260323195744381631,512,220,106,4
20260323195745382849,512,220,106,4
20260323195746383722,512,220,106,4
20260323195747385065,512,220,106,4
20260323195748386458,512,220,106,4
20260323195749386741,513,220,106,4
20260323195750391306,512,220,106,5
20260323195751392044,512,220,106,5
20260323195752392782,512,220,106,5
20260323195753391863,512,220,106,5
20260323195754393679,512,220,106,5
20260323195755394330,512,220,106,5
20260323195756395483,512,220,106,5
20260323195757396438,512,220,106,5
20260323195758396867,512,220,106,5
20260323195759399224,512,220,106,5
20260323195800398084,512,220,106,5
20260323195801400292,512,220,106,5
20260323195802401853,512,220,106,5
20260323195803403249,512,220,106,5
20260323195804405713,512,220,106,5
20260323195805404690,512,220,106,5
20260323195806405507,512,220,106,5
20260323195807407183,512,220,106,5
20260323195808408898,512,220,106,5
20260323195809407884,513,220,106,5
20260323195810410916,512,220,106,5
20260323195811411745,512,220,106,5
20260323195812412255,512,220,106,5
20260323195813413976,512,220,106,5
20260323195814414968,512,220,106,5
20260323195815416679,512,220,106,5
20260323195816416731,512,220,106,5
20260323195817418232,512,220,106,5
20260323195818419269,512,220,106,5
20260323195819420256,513,220,106,5
20260323195820421305,512,220,106,5
20260323195821423032,512,220,106,5
20260323195822423739,512,220,106,5
20260323195823425459,512,220,106,5
20260323195824426200,512,220,106,6
20260323195825427110,512,220,106,6
20260323195826428239,512,220,106,6
20260323195827428641,512,220,106,6
20260323195828429749,512,220,106,6
20260323195829431651,512,220,106,6
20260323195830431842,512,220,106,6
20260323195831432110,512,220,106,6
20260323195832434880,512,220,106,6
20260323195833434738,512,220,106,6
20260323195834435967,512,220,106,6
20260323195835437483,512,220,106,6
20260323195836440304,512,220,106,6
20260323195837439019,512,220,106,6
20260323195838440162,512,220,106,6
20260323195839442038,512,220,106,6
20260323195840446655,512,220,106,6
20260323195841444173,512,220,106,6
20260323195842445158,512,220,106,6
20260323195843446207,512,220,106,6
20260323195844446739,512,220,106,6
20260323195845447722,512,220,106,6
20260323195846450245,512,220,106,6
20260323195847449158,512,220,106,6
20260323195848452225,512,220,106,6
20260323195849452699,513,220,106,6
20260323195850453044,512,220,106,6
20260323195851454840,512,220,106,6
20260323195852459385,512,220,106,6
20260323195853457711,512,220,106,6
20260323195854458713,512,220,106,6
20260323195855458045,512,220,106,6
20260323195856459696,512,220,106,6
20260323195857461800,512,220,106,6
20260323195858462425,512,220,106,7
20260323195859462948,512,220,106,7
20260323195900465587,510,220,106,7
20260323195901466026,510,221,106,7
20260323195902467369,510,221,106,7
20260323195903467918,510,221,106,7
20260323195904469467,512,221,106,7
20260323195905471931,512,221,106,7
20260323195906470724,510,221,106,7
20260323195907472022,510,221,106,7
20260323195908474324,510,221,106,7
20260323195909474236,512,221,106,7
20260323195910476502,510,221,106,7
20260323195911476820,510,221,106,7
20260323195912477998,510,221,106,7
20260323195913479390,510,220,106,7
20260323195914480110,510,220,106,7
20260323195915480585,510,220,106,7
20260323195916488100,510,220,106,7
20260323195917482323,512,220,106,7
20260323195918481982,512,220,106,7
20260323195919485761,512,220,106,7
20260323195920487026,512,220,106,7
20260323195921489425,512,220,106,7
20260323195922488970,512,220,106,7
20260323195923490182,512,220,106,7
20260323195924490717,512,220,106,7
20260323195925491895,512,220,106,7
20260323195926494163,512,220,106,7
20260323195927497264,512,220,106,7
20260323195928495451,512,220,106,7
20260323195929496313,512,220,106,7
20260323195930496820,512,220,106,7
20260323195931498152,512,220,106,7
20260323195932501349,512,220,106,8
20260323195933501723,512,220,106,8
20260323195934502403,512,220,106,8
20260323195935503713,512,220,106,8
20260323195936505189,512,220,106,8
20260323195937505522,512,220,106,8
20260323195938507968,512,220,106,8
20260323195939507944,512,220,106,8
20260323195940509221,512,220,106,8
20260323195941510355,512,220,106,8
20260323195942509919,512,220,106,8
20260323195943511762,512,220,106,8
20260323195944512554,512,220,106,8
20260323195945514063,512,220,106,8
20260323195946514710,510,220,106,8
20260323195947515581,512,220,106,8
20260323195948516493,512,220,106,8
20260323195949519160,512,220,106,8
20260323195950520608,512,220,106,8
20260323195951520121,512,220,106,8
20260323195952521094,512,220,106,8
20260323195953523860,510,220,106,8
20260323195954523479,512,220,106,8
20260323195955524909,512,220,106,8
20260323195956526924,512,220,106,8
20260323195957527904,510,220,106,8
20260323195958526418,510,220,106,8
20260323195959527973,512,220,106,8
20260323200000533710,512,220,106,8
20260323200001530438,510,220,106,8
20260323200002532671,510,220,106,8
20260323200003532977,510,220,106,8
20260323200004535188,510,220,106,8
20260323200005533951,510,220,106,8
20260323200006536171,510,220,106,9
20260323200007538089,512,220,106,9
20260323200008538375,512,220,106,9
20260323200009539286,513,220,106,9
20260323200010540702,512,220,106,9
20260323200011545290,512,220,106,9
20260323200012545346,510,220,106,9
20260323200013544364,510,220,106,9
20260323200014543064,510,221,106,9
20260323200015546510,510,220,106,9
20260323200016547495,512,220,106,9
20260323200017547258,512,220,106,9
20260323200018549241,510,220,106,9
20260323200019550609,512,220,106,9
20260323200020550621,510,221,106,9
20260323200021552414,510,221,106,9
20260323200022559980,510,221,106,9
20260323200023553013,510,221,106,9
20260323200024553799,510,221,106,9
20260323200025555867,510,221,106,9
20260323200026557682,510,221,106,9
20260323200027559103,510,220,106,9
20260323200028561526,510,220,106,9
20260323200029560941,510,221,106,9
20260323200030561663,510,221,106,9
20260323200031563823,510,221,106,9
20260323200032566322,510,221,106,9
20260323200033569195,510,221,106,9
20260323200034568177,510,221,106,9
20260323200035569272,510,221,106,9
20260323200036570297,510,221,106,9
20260323200037572349,510,221,106,9
20260323200038574504,510,221,106,9
20260323200039573622,512,220,106,9
20260323200040576775,512,220,106,10
20260323200041579030,512,220,106,10
20260323200042579415,510,220,106,10
20260323200043579102,512,220,106,10
20260323200044580437,510,220,106,10
20260323200045581258,512,220,106,10
20260323200046581237,510,220,106,10
20260323200047582802,510,220,106,10
20260323200048584291,510,220,106,10
20260323200049585255,512,220,106,10
20260323200050588103,512,220,106,10
20260323200051591074,512,220,106,10
20260323200052593147,510,220,106,10
20260323200053592228,512,220,106,10
20260323200054592576,510,220,106,10
20260323200055593063,512,220,106,10
20260323200056593346,510,220,106,10
20260323200057594183,512,220,106,10
20260323200058594581,512,220,106,10
20260323200059595390,512,220,106,10
20260323200100595730,510,220,106,10
20260323200101598434,520,220,108,10
20260323200102598399,414,221,83,10
20260323200103611770,488,220,100,10
20260323200104599778,510,220,106,10
