8153,3
8154,3
8160,26
8166,58
8167,54
8172,103
8173,487
8179,1793
8180,447
8185,2452
8186,4067
8192,16990
8198,21490
8199,15443
8204,13726
8205,58198
8211,98534
8212,24355
8217,72927
8218,119583
8224,255020
8230,164826
8231,116530
8236,51021
8237,215525
8243,178901
8244,44261
8249,63147
8250,104025
8256,113864
8262,45209
8263,31870
8268,9925
8269,42692
8275,30201
8276,7663
8281,10596
8282,17920
8288,22715
8294,11610
8295,8392
8300,3371
8301,14370
8307,13769
8308,3354
8313,6630
8314,10318
8320,17144
8326,10275
8327,7133
8332,3446
8333,14558
8339,13972
8340,3444
8345,6186
8346,10145
8352,14483
8358,7072
8359,5066
8364,2144
8365,8863
8371,8497
8372,2102
8377,4239
8378,6944
8384,12237
8390,8314
8391,5704
8396,3023
8397,12941
8403,13394
8404,3298
8409,6151
8410,9759
8416,14362
8422,7249
8423,5278
8428,2004
8429,8823
8435,7717
8436,1872
8441,3263
8442,5317
8448,7829
8454,4194
8455,3107
8460,1282
8461,5651
8467,5352
8468,1336
8473,2385
8474,3872
8480,6007
8486,3250
8487,2275
8492,925
8493,4193
8499,3748
8500,956
8505,1608
8506,2677
8512,4021
8518,2066
8519,1521
8524,707
8525,2811
8531,2581
8532,657
8537,1154
8538,1964
8544,3111
8550,1738
8551,1293
8556,540
8557,2369
8563,2046
8564,471
8569,765
8570,1314
8576,1552
8582,636
8583,413
8588,140
8589,624
8595,552
8596,135
8601,241
8602,488
8608,1003
8614,983
8615,776
8620,649
8621,2778
8627,4144
8628,1125
8633,2223
8634,3756
8640,4929
8646,1641
8647,1273
8652,242
8653,1094
8659,368
8660,96
8665,75
8666,139
8672,119
8678,42
8679,32
8684,13
8685,39
8691,55
8692,18
8697,36
8698,39
8704,161
8710,129
8711,111
8716,56
8717,262
8723,359
8724,92
8729,301
8730,468
8736,1434
8742,1352
8743,958
8748,539
8749,2506
8755,2849
8756,661
8761,1565
8762,2570
8768,5895
8774,4951
8775,3744
8780,1848
8781,8232
8787,7236
8788,1912
8793,2206
8794,3565
8800,2814
8806,801
8807,539
8812,163
8813,714
8819,667
8820,171
8825,339
8826,635
8832,1275
8838,1001
8839,687
8844,408
8845,1783
8851,2261
8852,571
8857,1233
8858,1899
8864,3385
8870,1978
8871,1389
8876,611
8877,2606
8883,2430
8884,600
8889,1047
8890,1808
8896,2831
8902,1648
8903,1212
8908,558
8909,2424
8915,2329
8916,601
8921,1164
8922,1801
8928,2999
8934,1776
8935,1205
8940,623
8941,2394
8947,2422
8948,614
8953,1278
8954,2056
8960,3561
8966,2314
8967,1591
8972,805
8973,3523
8979,3469
8980,868
8985,1613
8986,2621
8992,4069
8998,2153
8999,1477
9004,683
9005,3015
9011,3014
9012,771
9017,1541
9018,2772
9024,4449
9030,2796
9031,1848
9036,909
9037,3832
9043,3690
9044,891
9049,1709
9050,2802
9056,4433
9062,2681
9063,1903
9068,819
9069,3556
9075,3399
9076,834
9081,1478
9082,2606
9088,4065
9094,2276
9095,1638
9100,768
9101,3285
9107,3338
9108,844
9113,1617
9114,2624
9120,4418
9126,2615
9127,1910
9132,898
9133,3875
9139,3875
9140,980
9145,1886
9146,3143
9152,5267
9158,2925
9159,2084
9164,994
9165,4070
9171,3779
9172,945
9177,1670
9178,2819
9184,4227
9190,2326
9191,1624
9196,698
9197,3083
9203,2884
9204,721
9209,1344
9210,2177
9216,3334
9222,1900
9223,1328
9228,591
9229,2635
9235,2433
9236,615
9241,1115
9242,1888
9248,3027
9254,1675
9255,1177
9260,521
9261,2146
9267,2094
9268,540
9273,978
9274,1669
9280,2482
9286,1476
9287,1059
9292,501
9293,2015
9299,2041
9300,512
9305,976
9306,1589
9312,2643
9318,1532
9319,1138
9324,480
9325,2149
9331,2131
9332,545
9337,1024
9338,1594
9344,2689
9350,1459
9351,1017
9356,453
9357,1972
9363,1880
9364,482
9369,823
9370,1457
9376,2121
9382,1212
9383,866
9388,357
9389,1658
9395,1573
9396,383
9401,705
9402,1258
9408,1997
9414,1128
9415,819
9420,344
9421,1604
9427,1646
9428,360
9433,709
9434,1199
9440,1940
9446,1158
9447,848
9452,367
9453,1662
9459,1614
9460,396
9465,768
9466,1313
9472,2142
9478,1331
9479,941
9484,408
9485,1937
9491,1900
9492,467
9497,941
9498,1537
9504,2573
9510,1489
9511,1012
9516,463
9517,2000
9523,2107
9524,492
9529,930
9530,1561
9536,2459
9542,1284
9543,927
9548,382
9549,1593
9555,1191
9556,320
9561,440
9562,822
9568,948
9574,419
9575,317
9580,97
9581,384
9587,282
9588,67
9593,75
9594,143
9600,171
9606,89
9607,50
9612,12
9613,104
9619,72
9620,19
9625,31
9626,56
9632,101
9638,60
9639,49
9644,20
9645,89
9651,82
9652,20
9657,38
9658,57
9664,101
9670,59
9671,37
9676,16
9677,84
9683,69
9684,20
9689,45
9690,49
9696,107
9702,83
9703,51
9708,37
9709,153
9715,197
9716,46
9721,134
9722,212
9728,541
9734,549
9735,368
9740,252
9741,999
9747,1385
9748,373
9753,857
9754,1337
9760,2511
9766,1530
9767,1119
9772,564
9773,2461
9779,2594
9780,644
9785,1391
9786,2364
9792,4535
9798,2990
9799,2089
9804,1020
9805,4297
9811,4220
9812,1033
9817,1832
9818,3055
9824,4398
9830,2261
9831,1647
9836,642
9837,2925
9843,2531
9844,700
9849,1223
9850,1966
9856,3163
9862,1792
9863,1239
9868,623
9869,2478
9875,2442
9876,578
9881,1265
9882,1959
9888,3188
9894,1832
9895,1389
9900,612
9901,2637
9907,2561
9908,677
9913,1241
9914,2041
9920,3219
9926,1932
9927,1313
9932,612
9933,2661
9939,2650
9940,663
9945,1182
9946,2110
9952,3172
9958,1803
9959,1236
9964,589
9965,2506
9971,2541
9972,636
9977,1186
9978,1859
9984,2877
9990,1694
9991,1188
9996,499
9997,2168
10003,2210
10004,584
10009,1060
10010,1593
10016,2664
10022,1614
10023,1151
10028,545
10029,2192
10035,2208
10036,568
10041,1025
10042,1739
10048,2845
10054,1726
10055,1223
10060,553
10061,2413
10067,2422
10068,630
10073,1124
10074,1882
10080,3058
10086,1807
10087,1251
10092,556
10093,2517
10099,2493
10100,669
10105,1165
10106,1980
10112,3099
10118,1857
10119,1277
10124,563
10125,2668
10131,2573
10132,650
10137,1222
10138,2075
10144,3342
10150,1992
10151,1447
10156,750
10157,3051
10163,3079
10164,712
10169,1584
10170,2665
10176,4285
10182,2529
10183,1901
10188,792
10189,3626
10195,3675
10196,920
10201,1833
10202,2836
10208,4912
10214,2878
10215,2041
10220,914
10221,4038
10227,3954
10228,1024
10233,1812
10234,3072
10240,4759
10246,2706
10247,1912
10252,887
10253,3409
10259,3355
10260,815
10265,1397
10266,2329
10272,3494
10278,1970
10279,1459
10284,593
10285,2657
10291,2561
10292,635
10297,1272
10298,1985
10304,3156
10310,1952
10311,1367
10316,628
10317,2570
10323,2598
10324,617
10329,1236
10330,2103
10336,3347
10342,2164
10343,1458
10348,754
10349,3283
10355,3862
10356,949
10361,2411
10362,3794
10368,8607
10374,6965
10375,4882
10380,3401
10381,14028
10387,19270
10388,4812
10393,12413
10394,19012
10400,37862
10406,24077
10407,16495
10412,7886
10413,32015
10419,31283
10420,8319
10425,17046
10426,26060
10432,49443
10438,33790
10439,23307
10444,12123
10445,48622
10451,47149
10452,12100
10457,20444
10458,31687
10464,43001
10470,19322
10471,13409
10476,4638
10477,18902
10483,12806
10484,3380
10489,4035
10490,6322
10496,6699
10502,2528
10503,1778
10508,520
10509,2231
10515,1498
10516,401
10521,565
10522,829
10528,1131
10534,591
10535,384
10540,175
10541,689
10547,661
10548,163
10553,326
10554,505
10560,1031
10566,717
10567,500
10572,314
10573,1217
10579,1507
10580,360
10585,803
10586,1302
10592,2423
10598,1485
10599,1054
10604,521
10605,2127
10611,2044
10612,507
10617,925
10618,1406
10624,2144
10630,1128
10631,796
10636,414
10637,1600
10643,1672
10644,439
10649,882
10650,1304
10656,2348
10662,1341
10663,975
10668,448
10669,1865
10675,1682
10676,445
10681,709
10682,1074
10688,1476
10694,798
