timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323201451346129,590,220,124,28
20260323201452347581,589,220,124,28
20260323201453346974,589,220,124,28
20260323201454350859,589,220,124,28
20260323201455346824,590,220,124,28
20260323201456349294,598,220,126,28
20260323201457350412,589,220,124,28
20260323201458358166,589,220,124,28
20260323201459351632,590,220,124,28
20260323201500351353,589,220,124,28
20260323201501352985,590,220,124,28
20260323201502357075,598,220,126,28
20260323201503355368,589,220,124,28
20260323201504356476,589,220,124,28
20260323201505355324,589,220,124,28
20260323201506360549,589,220,124,28
20260323201507358422,590,220,124,28
20260323201508357667,598,220,126,28
20260323201509360366,589,220,124,28
20260323201510372434,589,220,124,28
20260323201511362483,589,220,124,28
20260323201512363815,589,220,124,28
20260323201513365984,589,220,124,28
20260323201514372667,597,220,126,28
20260323201515366676,589,220,124,28
20260323201516367414,589,220,124,28
20260323201517367667,589,220,124,28
20260323201518365991,588,220,124,29
20260323201519369587,589,220,124,29
20260323201520370109,597,220,126,29
20260323201521372990,589,220,124,29
20260323201522374007,589,221,124,29
20260323201523374244,588,221,124,29
20260323201524374694,588,221,124,29
20260323201525376229,589,221,124,29
20260323201526377532,597,221,126,29
20260323201527378990,589,221,124,29
20260323201528378499,589,220,124,29
20260323201529381520,589,220,124,29
20260323201530381145,589,221,124,29
20260323201531383565,589,220,124,29
20260323201532384159,597,220,126,29
20260323201533385827,590,220,124,29
20260323201534387262,589,220,124,29
20260323201535387768,589,220,124,29
20260323201536389254,589,220,124,29
20260323201537391548,589,220,124,29
20260323201538393946,597,220,126,29
20260323201539393440,589,220,124,29
20260323201540395143,589,220,124,29
20260323201541396537,589,220,124,29
20260323201542397748,589,220,124,29
20260323201543396997,589,220,124,29
20260323201544399378,597,220,126,29
20260323201545407476,589,220,124,29
20260323201546401041,589,220,124,29
20260323201547403635,589,220,124,30
20260323201548403252,589,220,124,30
20260323201549403558,589,220,124,30
20260323201550404181,598,220,126,30
20260323201551404117,589,220,124,30
20260323201552405772,589,220,124,30
20260323201553405573,589,220,124,30
20260323201554406272,589,220,124,30
20260323201555408142,589,220,124,30
20260323201556409385,597,220,126,30
20260323201557409788,590,220,124,30
20260323201558411677,589,220,124,30
20260323201559412051,589,220,124,30
20260323201600413135,590,220,124,30
20260323201601414049,589,220,124,30
20260323201602414596,598,220,126,30
20260323201603415544,590,220,124,30
20260323201604416249,589,220,124,30
20260323201605418538,589,220,124,30
20260323201606421032,589,220,124,30
20260323201607419859,589,220,124,30
20260323201608422190,598,220,126,30
20260323201609423107,589,220,124,30
20260323201610423752,589,220,124,30
20260323201611424912,589,220,124,30
20260323201612424343,589,220,124,30
20260323201613426736,589,220,124,30
20260323201614430398,598,220,126,30
20260323201615431341,589,220,124,30
20260323201616430129,589,220,124,31
20260323201617429792,589,220,124,31
20260323201618430635,589,220,124,31
20260323201619433537,589,220,124,31
20260323201620434883,597,220,126,31
20260323201621435505,589,220,124,31
20260323201622437073,589,220,124,31
20260323201623437175,589,220,124,31
20260323201624440434,589,220,124,31
20260323201625438952,589,220,124,31
20260323201626442720,597,220,126,31
20260323201627440742,589,220,124,31
20260323201628442890,589,221,124,31
20260323201629442477,589,220,124,31
20260323201630446803,589,220,124,31
20260323201631446687,589,220,124,31
20260323201632447286,597,220,126,31
20260323201633449384,589,220,124,31
20260323201634450409,589,220,124,31
20260323201635450341,589,220,124,31
20260323201636451972,589,220,124,31
20260323201637451683,590,220,124,31
20260323201638454344,598,220,126,31
20260323201639453536,589,220,124,31
20260323201640454275,589,220,124,31
20260323201641454457,589,220,124,31
20260323201642456038,589,220,124,31
20260323201643457296,589,220,124,31
20260323201644463831,597,220,126,31
20260323201645459642,589,220,124,32
20260323201646458499,589,220,124,32
20260323201647462206,589,220,124,32
20260323201648463420,589,220,124,32
20260323201649464145,589,220,124,32
20260323201650466982,597,220,126,32
20260323201651466762,589,220,124,32
20260323201652467469,589,220,124,32
20260323201653469085,589,220,124,32
20260323201654472629,589,220,124,32
20260323201655475293,590,220,124,32
20260323201656475834,597,220,126,32
20260323201657476486,589,220,124,32
20260323201658476769,589,220,124,32
20260323201659477177,589,220,124,32
20260323201700477974,589,220,124,32
20260323201701479855,589,220,124,32
20260323201702482112,597,220,126,32
20260323201703480121,589,220,124,32
20260323201704482848,589,220,124,32
20260323201705482695,589,220,124,32
20260323201706483253,589,220,124,32
20260323201707483705,589,220,124,32
20260323201708496387,597,220,126,32
20260323201709496807,589,220,124,32
20260323201710497880,589,220,124,32
20260323201711498778,589,220,124,32
20260323201712499048,589,220,124,32
20260323201713499178,589,220,124,32
20260323201714500145,597,220,126,33
20260323201715500617,589,220,124,33
20260323201716501034,589,220,124,33
20260323201717501705,589,220,124,33
20260323201718502211,589,220,124,33
20260323201719502623,589,220,124,33
20260323201720502875,597,221,126,33
20260323201721503558,589,221,124,33
20260323201722504049,589,221,124,33
20260323201723505906,589,220,124,33
20260323201724504905,589,220,124,33
20260323201725505386,589,220,124,33
20260323201726506815,598,220,126,33
20260323201727508079,589,220,124,33
20260323201728509274,589,220,124,33
20260323201729510149,589,220,124,33
20260323201730511070,589,220,124,33
20260323201731511548,589,220,124,33
20260323201732512637,598,220,126,33
20260323201733514458,590,220,124,33
20260323201734515623,589,220,124,33
20260323201735517338,589,220,124,33
20260323201736517872,589,220,124,33
20260323201737523827,590,220,124,33
20260323201738519593,598,220,126,33
20260323201739519770,589,220,124,33
20260323201740521407,589,220,124,33
20260323201741522892,589,220,124,33
20260323201742524467,589,220,124,33
20260323201743526056,589,220,124,34
20260323201744521824,597,220,126,34
20260323201745528044,589,220,124,34
20260323201746527850,589,220,124,34
20260323201747529114,589,220,124,34
20260323201748530706,589,220,124,34
20260323201749532323,589,220,124,34
20260323201750532548,598,220,126,34
20260323201751533034,589,220,124,34
20260323201752537022,589,220,124,34
20260323201753537153,589,220,124,34
20260323201754539535,589,220,124,34
20260323201755542154,589,220,124,34
20260323201756538872,597,220,126,34
20260323201757543214,590,220,124,34
20260323201758541557,589,220,124,34
20260323201759541724,589,220,124,34
20260323201800542460,589,220,124,34
20260323201801543602,589,220,124,34
20260323201802543461,598,220,126,34
20260323201803544681,590,220,124,34
20260323201804545894,589,220,124,34
20260323201805549247,589,220,124,34
20260323201806549934,589,220,124,34
20260323201807550329,589,220,124,34
20260323201808554432,598,220,126,34
20260323201809552107,589,220,124,34
20260323201810553557,589,220,124,34
20260323201811554760,589,220,124,34
20260323201812557233,589,220,124,35
20260323201813556056,590,220,124,35
20260323201814557606,598,220,126,35
20260323201815558141,590,220,124,35
20260323201816560848,589,220,124,35
20260323201817561751,589,220,124,35
20260323201818563602,589,220,124,35
20260323201819564162,589,220,124,35
20260323201820564499,597,220,126,35
20260323201821565669,590,220,124,35
20260323201822569518,589,220,124,35
20260323201823569815,589,220,124,35
20260323201824571567,589,220,124,35
20260323201825572745,589,220,124,35
20260323201826572168,597,220,126,35
20260323201827578304,590,220,124,35
20260323201828579934,590,220,124,35
20260323201829579160,589,220,124,35
20260323201830580344,589,220,124,35
20260323201831583151,589,220,124,35
20260323201832585379,598,220,126,35
20260323201833589412,590,220,124,35
20260323201834602670,589,220,124,35
20260323201835604801,590,220,124,35
20260323201836584990,590,220,124,35
20260323201837586897,590,220,124,35
20260323201838587602,597,220,126,35
20260323201839588134,589,220,124,35
20260323201840588607,589,220,124,35
20260323201841589582,589,220,124,36
20260323201842591006,589,220,124,36
20260323201843589565,589,220,124,36
20260323201844592741,597,220,126,36
20260323201845596524,589,220,124,36
20260323201846593915,589,220,124,36
20260323201847594005,589,220,124,36
20260323201848594738,589,220,124,36
20260323201849595817,589,220,124,36
20260323201850595918,597,220,126,36
20260323201851596527,589,220,124,36
20260323201852596230,589,220,124,36
20260323201853601018,589,220,124,36
20260323201854599498,589,220,124,36
20260323201855599526,589,220,124,36
20260323201856603499,597,220,126,36
20260323201857603142,589,220,124,36
20260323201858603151,589,220,124,36
20260323201859603396,589,220,124,36
20260323201900604364,589,220,124,36
20260323201901604379,589,220,124,36
20260323201902607149,597,221,126,36
20260323201903608659,588,221,124,36
20260323201904609359,589,221,124,36
20260323201905609189,589,221,124,36
20260323201906609482,589,220,124,36
20260323201907611311,589,221,124,36
20260323201908618728,597,220,126,36
20260323201909613970,590,220,124,36
20260323201910613998,589,220,124,37
20260323201911614736,590,220,124,37
20260323201912615654,589,220,124,37
20260323201913616057,589,220,124,37
20260323201914619005,597,221,126,37
20260323201915618420,589,221,124,37
20260323201916619864,589,221,124,37
20260323201917620055,589,221,124,37
20260323201918620451,589,221,124,37
20260323201919624096,589,221,124,37
20260323201920623701,597,221,126,37
20260323201921625257,589,221,124,37
20260323201922625511,589,221,124,37
