timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323195326944472,522,220,109,8
20260323195327945686,522,220,109,8
20260323195328947061,522,220,109,8
20260323195329950704,522,220,109,8
20260323195330949995,522,220,109,8
20260323195331955505,522,220,109,8
20260323195332952517,522,220,109,8
20260323195333954143,522,220,109,8
20260323195334956388,522,220,109,8
20260323195335958308,522,220,109,8
20260323195336957620,522,220,109,8
20260323195337958615,522,220,109,8
20260323195338960414,523,220,109,8
20260323195339961248,524,220,109,8
20260323195340961217,522,220,109,8
20260323195341963069,522,220,109,8
20260323195342964097,522,220,108,8
20260323195343965363,522,220,109,8
20260323195344967486,522,220,108,8
20260323195345968210,522,220,108,8
20260323195346968654,522,220,109,8
20260323195347971014,522,220,109,8
20260323195348973258,522,220,108,8
20260323195349973861,523,220,109,8
20260323195350975239,522,220,109,8
20260323195351975378,522,220,108,8
20260323195352976534,522,220,108,8
20260323195353979570,523,220,109,8
20260323195354982489,522,220,108,9
20260323195355982664,523,220,109,9
20260323195356983610,523,220,109,9
20260323195357986805,522,220,108,9
20260323195358986445,522,220,108,9
20260323195359989398,523,220,109,9
20260323195400989424,522,220,109,9
20260323195401991758,522,220,108,9
20260323195402992926,522,220,108,9
20260323195403995257,522,220,108,9
20260323195407547103,523,220,109,9
20260323195410476456,522,220,109,9
20260323195411475714,523,220,109,9
20260323195412477052,522,220,108,9
20260323195413477812,522,220,108,9
20260323195414478777,522,220,108,9
20260323195415479942,522,220,108,9
20260323195416480401,522,220,108,9
20260323195417481674,522,220,108,9
20260323195418480264,522,220,108,9
20260323195419482554,523,220,109,9
20260323195420483859,522,220,108,9
20260323195421484886,521,220,108,9
20260323195422486197,521,220,108,9
20260323195423488448,522,220,108,9
20260323195424486623,521,220,108,9
20260323195425487406,522,220,109,9
20260323195426492513,522,220,109,9
20260323195427489387,522,220,108,10
20260323195428491502,521,220,108,10
20260323195429498978,522,220,109,10
20260323195430493605,522,220,109,10
20260323195431494927,522,220,108,10
20260323195432496360,521,220,108,10
20260323195433495633,521,220,108,10
20260323195434497224,521,220,108,10
20260323195435498023,522,220,108,10
20260323195436500962,522,220,108,10
20260323195437500797,522,220,108,10
20260323195438501378,507,220,105,10
20260323195439501243,510,220,106,10
20260323195440504120,510,220,106,10
20260323195441504865,510,220,106,10
20260323195442506087,510,220,106,10
20260323195443507645,510,220,106,10
20260323195444507601,510,220,106,10
20260323195445510754,510,220,106,10
20260323195446511926,510,220,106,10
20260323195447511527,418,220,84,10
20260323195448511541,391,220,78,10
20260323195449513937,462,220,94,10
20260323195450514354,493,220,101,10
