timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 05:01:10.915, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.34, 53
2026/03/25 05:01:11.931, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.34, 53
2026/03/25 05:01:12.932, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 6.51, 53
2026/03/25 05:01:13.933, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 13.03, 54
2026/03/25 05:01:14.933, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 14.46, 54
2026/03/25 05:01:15.934, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 13.94, 53
2026/03/25 05:01:16.934, 0, NVIDIA GB10, 22, 0, [N/A], [N/A], 12.72, 53
2026/03/25 05:01:17.935, 0, NVIDIA GB10, 2, 0, [N/A], [N/A], 11.85, 53
2026/03/25 05:01:18.935, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 43.78, 58
2026/03/25 05:01:19.936, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 39.52, 63
2026/03/25 05:01:20.936, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 40.76, 55
2026/03/25 05:01:21.937, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.87, 59
2026/03/25 05:01:22.937, 0, NVIDIA GB10, 4, 0, [N/A], [N/A], 45.31, 60
2026/03/25 05:01:23.938, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 46.46, 60
2026/03/25 05:01:24.938, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 46.43, 60
2026/03/25 05:01:25.939, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 52.51, 65
2026/03/25 05:01:26.939, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 47.35, 61
2026/03/25 05:01:27.940, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 42.44, 58
2026/03/25 05:01:28.940, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 43.16, 61
2026/03/25 05:01:29.941, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 33.02, 64
2026/03/25 05:01:30.942, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 82.58, 66
2026/03/25 05:01:31.943, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 83.19, 67
2026/03/25 05:01:32.944, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 83.32, 67
2026/03/25 05:01:33.945, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 83.37, 68
2026/03/25 05:01:34.946, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 53.36, 63
