8096,3
8102,10
8103,7
8108,13
8109,46
8115,320
8116,68
8121,785
8122,1255
8128,8277
8134,15659
8135,10840
8140,12376
8141,53647
8147,114666
8148,28180
8153,105206
8154,172473
8160,467871
8166,380514
8167,269348
8172,138950
8173,597754
8179,556777
8180,138171
8185,211471
8186,346992
8192,390225
8198,139203
8199,98948
8204,25097
8205,107431
8211,56447
8212,13711
8217,14327
8218,22733
8224,23906
8230,10342
8231,7193
8236,2575
8237,10926
8243,8469
8244,2196
8249,3197
8250,5488
8256,7027
8262,3571
8263,2423
8268,947
8269,4042
8275,3399
8276,843
8281,1399
8282,2202
8288,2834
8294,1534
8295,1080
8300,597
8301,2662
8307,4209
8308,999
8313,3227
8314,5175
8320,12487
8326,10025
8327,7011
8332,3752
8333,15922
8339,15519
8340,3799
8345,6486
8346,10484
8352,14200
8358,6800
8359,4863
8364,1739
8365,7557
8371,6014
8372,1447
8377,2088
8378,3529
8384,4207
8390,1907
8391,1337
8396,490
8397,2137
8403,1766
8404,407
8409,656
8410,1177
8416,1604
8422,825
8423,603
8428,235
8429,1030
8435,867
8436,219
8441,363
8442,597
8448,856
8454,435
8455,323
8460,118
8461,555
8467,454
8468,111
8473,202
8474,380
8480,508
8486,283
8487,204
8492,96
8493,386
8499,372
8500,91
8505,161
8506,267
8512,423
8518,231
8519,160
8524,83
8525,334
8531,325
8532,74
8537,140
8538,233
8544,359
8550,206
8551,145
8556,72
8557,301
8563,235
8564,70
8569,111
8570,154
8576,291
8582,156
8583,105
8588,57
8589,210
8595,230
8596,53
8601,110
8602,175
8608,290
8614,228
8615,161
8620,97
8621,387
8627,361
8628,101
8633,166
8634,264
8640,294
8646,143
8647,94
8652,42
8653,140
8659,135
8660,35
8665,67
8666,124
8672,184
8678,83
8679,61
8684,33
8685,121
8691,134
8692,34
8697,77
8698,111
8704,173
8710,92
8711,66
8716,29
8717,149
8723,146
8724,41
8729,87
8730,148
8736,305
8742,193
8743,156
8748,82
8749,322
8755,347
8756,81
8761,228
8762,359
8768,747
8774,466
8775,338
8780,140
8781,722
8787,625
8788,146
8793,243
8794,390
8800,643
8806,372
8807,275
8812,112
8813,450
8819,389
8820,96
8825,171
8826,261
8832,386
8838,220
8839,165
8844,66
8845,290
8851,237
8852,43
8857,108
8858,207
8864,285
8870,148
8871,106
8876,56
8877,199
8883,201
8884,46
8889,97
8890,174
8896,259
8902,152
8903,90
8908,45
8909,220
8915,239
8916,57
8921,136
8922,223
8928,350
8934,237
8935,162
8940,67
8941,328
8947,322
8948,56
8953,129
8954,217
8960,363
8966,204
8967,133
8972,69
8973,297
8979,326
8980,79
8985,135
8986,211
8992,391
8998,203
8999,167
9004,80
9005,330
9011,310
9012,79
9017,138
9018,273
9024,380
9030,191
9031,150
9036,70
9037,273
9043,230
9044,55
9049,101
9050,182
9056,279
9062,150
9063,112
9068,51
9069,242
9075,228
9076,41
9081,111
9082,179
9088,288
9094,173
9095,111
9100,60
9101,249
9107,240
9108,49
9113,99
9114,188
9120,340
9126,203
9127,145
9132,60
9133,264
9139,260
9140,64
9145,123
9146,204
9152,316
9158,177
9159,141
9164,68
9165,289
9171,255
9172,70
9177,127
9178,235
9184,352
9190,194
9191,152
9196,80
9197,314
9203,303
9204,83
9209,156
9210,227
9216,423
9222,207
9223,152
9228,79
9229,276
9235,272
9236,71
9241,134
9242,218
9248,351
9254,201
9255,138
9260,60
9261,257
9267,276
9268,72
9273,144
9274,212
9280,343
9286,180
9287,149
9292,73
9293,239
9299,267
9300,55
9305,114
9306,208
9312,340
9318,174
9319,130
9324,75
9325,238
9331,243
9332,63
9337,144
9338,181
9344,325
9350,193
9351,132
9356,62
9357,248
9363,251
9364,67
9369,129
9370,204
9376,303
9382,176
9383,155
9388,61
9389,268
9395,258
9396,68
9401,123
9402,202
9408,345
9414,188
9415,151
9420,55
9421,256
9427,267
9428,63
9433,83
9434,212
9440,320
9446,208
9447,154
9452,68
9453,233
9459,230
9460,77
9465,132
9466,175
9472,327
9478,155
9479,119
9484,53
9485,240
9491,200
9492,40
9497,103
9498,178
9504,228
9510,125
9511,104
9516,38
9517,153
9523,144
9524,42
9529,78
9530,127
9536,187
9542,105
9543,72
9548,26
9549,134
9555,131
9556,25
9561,62
9562,111
9568,174
9574,93
9575,74
9580,21
9581,133
9587,119
9588,27
9593,58
9594,85
9600,134
9606,62
9607,52
9612,12
9613,76
9619,73
9620,19
9625,28
9626,37
9632,69
9638,38
9639,38
9644,20
9645,60
9651,54
9652,10
9657,28
9658,57
9664,83
9670,50
9671,44
9676,16
9677,101
9683,117
9684,33
9689,85
9690,118
9696,238
9702,136
9703,113
9708,49
9709,226
9715,229
9716,84
9721,111
9722,232
9728,383
9734,261
9735,198
9740,89
9741,387
9747,402
9748,106
9753,186
9754,315
9760,476
9766,259
9767,154
9772,67
9773,312
9779,290
9780,89
9785,152
9786,257
9792,354
9798,216
9799,152
9804,73
9805,292
9811,254
9812,85
9817,120
9818,203
9824,351
9830,200
9831,133
9836,66
9837,278
9843,275
9844,79
9849,119
9850,231
9856,378
9862,193
9863,139
9868,71
9869,273
9875,251
9876,67
9881,121
9882,228
9888,348
9894,175
9895,124
9900,59
9901,286
9907,258
9908,79
9913,118
9914,222
9920,279
9926,202
9927,142
9932,57
9933,271
9939,254
9940,59
9945,129
9946,209
9952,306
9958,204
9959,137
9964,57
9965,261
9971,269
9972,65
9977,140
9978,205
9984,322
9990,195
9991,136
9996,64
9997,252
10003,247
10004,63
10009,129
10010,211
10016,331
10022,194
10023,140
10028,60
10029,264
10035,269
10036,71
10041,142
10042,224
10048,317
10054,202
10055,132
10060,65
10061,260
10067,302
10068,58
10073,144
10074,197
10080,330
10086,203
10087,122
10092,75
10093,267
10099,276
10100,68
10105,130
10106,200
10112,326
10118,227
10119,145
10124,56
10125,323
10131,308
10132,67
10137,159
10138,241
10144,414
10150,240
10151,159
10156,60
10157,326
10163,333
10164,70
10169,143
10170,232
10176,370
10182,231
10183,179
10188,76
10189,319
10195,294
10196,83
10201,126
10202,189
10208,359
10214,199
10215,143
10220,64
10221,276
10227,268
10228,50
10233,107
10234,175
10240,318
10246,198
10247,140
10252,69
10253,258
10259,248
10260,68
10265,117
10266,204
10272,302
10278,175
10279,124
10284,58
10285,269
10291,253
10292,73
10297,131
10298,190
10304,375
10310,252
10311,189
10316,95
10317,428
10323,551
10324,144
10329,360
10330,568
10336,1337
10342,956
10343,655
10348,431
10349,1488
10355,1517
10356,429
10361,754
10362,1199
10368,1881
10374,1280
10375,880
10380,481
10381,1935
10387,2110
10388,547
10393,1018
10394,1655
10400,2602
10406,1372
10407,965
10412,387
10413,1529
10419,1351
10420,321
10425,504
10426,778
10432,979
10438,476
10439,362
10444,140
10445,587
10451,497
10452,132
10457,208
10458,347
10464,526
10470,290
10471,196
10476,103
10477,465
10483,591
10484,150
10489,350
10490,540
10496,1279
10502,924
10503,657
10508,363
10509,1444
10515,1623
10516,381
10521,868
10522,1297
10528,2484
10534,1709
10535,1110
10540,597
10541,2473
10547,2539
10548,689
10553,1267
10554,1936
10560,3039
10566,1785
10567,1215
10572,509
10573,2379
10579,2230
10580,606
10585,1150
10586,1664
10592,2580
10598,1468
10599,1005
10604,444
10605,1777
10611,1509
10612,400
10617,606
10618,985
10624,1399
10630,732
10631,498
10636,218
10637,906
10643,738
10644,173
10649,308
10650,420
10656,657
10662,317
10663,221
10668,79
10669,432
10675,329
10676,74
10681,134
10682,196
10688,329
10694,145
10695,108
10700,54
10701,182
10707,166
10708,47
10713,79
10714,105
10720,173
10726,112
10727,79
10732,31
10733,144
10739,140
10740,30
10745,70
10746,89
10752,197
10758,128
10759,63
10764,41
10765,147
10771,108
10772,46
10777,64
10778,89
10784,116
10790,60
10791,39
10796,21
10797,66
10803,57
10804,28
10809,37
10810,62
10816,103
10822,54
10823,52
10828,19
10829,74
10835,90
10836,20
10841,48
10842,67
10848,112
10854,40
10855,46
10860,21
10861,81
10867,94
10868,15
10873,33
10874,53
10880,87
10886,29
10887,24
10892,17
10893,38
10899,36
10900,11
10905,16
10906,19
10912,30
10918,15
10919,18
10924,3
10925,17
10931,24
10932,8
10937,4
10938,14
10944,17
10950,14
10951,8
10956,2
10957,14
10963,8
10964,1
10969,6
10970,6
10976,18
10982,4
10983,6
10988,3
10989,19
10995,14
10996,3
11001,7
11002,12
11008,6
11014,4
11015,3
11020,4
11021,16
11027,6
11028,1
11033,3
11034,6
11040,13
11046,9
11047,4
11052,1
11053,8
11059,6
11060,1
11065,3
11066,4
11072,6
11078,8
11079,10
11084,3
11085,13
11091,7
11092,4
11097,6
11098,16
11104,12
11110,8
11111,5
11116,4
11117,4
11123,7
11124,1
11129,6
11130,9
11136,9
11142,7
11143,7
11148,3
11149,6
11155,10
11156,2
11161,1
11162,9
11168,9
11174,4
11175,5
11180,2
11181,12
11187,6
11188,2
11193,7
11194,5
11200,9
11206,9
11207,8
11213,14
11219,9
11220,1
11225,5
11226,6
11232,11
11238,6
11239,3
11245,4
11251,5
11252,1
11257,3
11258,2
11264,12
11270,3
11271,1
11276,1
11277,12
11283,8
11284,5
11289,3
11290,9
11296,17
11302,6
11303,1
11308,3
11309,8
11315,11
11316,6
11321,4
11322,5
11328,17
11334,3
11335,2
11340,3
11341,10
11347,8
11348,2
11353,2
11354,5
11360,17
11366,7
11367,3
11372,3
11373,7
11379,8
11385,6
11386,3
11392,7
11398,5
11399,7
11405,12
11411,9
11412,1
11417,3
11418,8
11424,14
11430,6
11431,4
11436,3
11437,10
11443,10
11444,6
11449,3
11450,13
11456,12
11462,7
11463,4
11469,5
11475,10
11476,2
11481,5
11482,7
11488,11
11494,7
11495,3
11500,3
11501,16
11507,4
11508,1
11513,2
11514,9
11520,5
11526,1
11527,6
11532,4
11533,8
11539,10
11540,2
11545,2
11546,10
11552,9
11558,8
11559,4
11564,3
11565,12
11571,10
11572,5
11577,5
11578,3
11584,14
11590,6
11591,7
11596,2
11597,9
11603,7
11604,2
11609,3
11610,8
11616,6
11622,5
11623,8
11628,2
11629,15
11635,13
11636,2
11641,5
11642,7
11648,11
11654,6
11655,3
11660,2
11661,5
11667,9
11668,2
11673,6
11674,6
11680,18
11686,4
11687,7
11692,1
11693,5
11699,7
11700,1
11705,3
11706,5
11712,14
11718,5
11719,3
11725,13
11731,6
11732,1
11737,7
11738,3
11744,3
11750,2
11751,5
11756,2
11757,13
11763,9
11764,4
11769,1
11770,3
11776,11
11782,5
11783,3
11788,3
11789,6
11795,9
11796,2
11801,2
11802,5
11808,7
11814,3
11815,8
11820,6
11821,4
11827,2
11828,1
11833,6
11834,4
11840,11
11846,5
11847,4
11852,2
11853,8
11859,7
11860,2
11865,4
11866,2
11872,9
11878,3
11879,4
11884,1
11885,6
11891,8
11897,1
11898,7
11904,5
11910,6
11911,2
11916,1
11917,3
11923,8
11924,3
11929,5
11930,7
11936,2
11942,1
11943,3
11948,2
11949,4
11955,5
11956,1
11961,2
11962,4
11968,5
11974,8
11975,1
11980,1
11981,6
11987,2
11988,1
11993,1
11994,4
12000,7
12006,5
12007,1
12012,1
12013,4
12019,5
12020,1
12025,1
12026,5
12032,1
12038,1
12039,1
12045,4
12051,3
12052,2
12057,1
12058,4
12064,4
12070,4
12071,2
12076,1
12077,5
12083,7
12089,2
12090,6
12096,5
12102,3
12103,2
12108,2
12109,4
12115,4
12116,2
12121,1
12122,1
12128,9
12134,3
12135,4
12140,3
12141,4
12147,6
12148,2
12153,2
12154,3
12160,3
12166,3
12167,5
12173,4
12179,5
12185,2
12186,5
12192,6
12198,1
12199,6
12204,1
12205,3
12211,5
12212,2
12217,1
12218,5
12224,2
12230,2
12231,2
12236,1
12237,3
12243,7
12244,2
12249,4
12250,3
12256,3
12262,3
12263,3
12268,1
12269,1
12275,3
12281,4
12282,4
12288,4
12294,1
12295,4
12300,1
12301,6
12307,9
12308,1
12313,3
12314,1
12320,4
12326,2
12327,1
12332,2
12333,5
12339,5
12340,1
12345,3
12346,2
12352,4
12358,2
12364,1
12365,5
12371,1
12377,4
12378,2
12384,7
12390,1
12391,6
12397,3
12403,4
12404,1
12409,1
12410,1
12416,5
12422,1
12423,3
12428,1
12429,7
12435,4
12442,6
12448,5
12454,2
12455,3
12461,5
12467,5
12473,1
12474,2
12480,5
12486,1
12487,5
12492,3
12493,3
12499,3
12500,1
12505,1
12506,3
12512,1
12524,1
12525,2
12531,4
12537,2
12538,3
12544,3
12550,4
12557,3
12563,3
12564,1
12569,1
12570,2
12576,6
12588,2
12589,4
12595,1
12601,1
12602,4
12608,3
12614,2
12615,1
12621,5
12627,1
12628,1
12633,1
12634,2
12640,2
12646,1
12647,1
12653,1
12659,2
12660,2
12665,1
12672,4
12678,7
12679,1
12684,1
12685,3
12691,2
12697,1
12698,5
12704,7
12710,2
12711,2
12716,1
12717,3
12723,5
12724,1
12729,2
12730,5
12736,4
12742,2
12743,1
12748,3
12749,3
12755,3
12756,1
12761,2
12762,2
12768,2
12774,1
12775,2
12780,1
12781,5
12787,3
12788,1
12793,1
12794,3
12800,4
12806,2
12807,2
12813,1
12819,1
12825,3
12826,1
12832,3
12838,2
12839,2
12844,2
12845,2
12851,5
12857,4
12858,4
12864,5
12870,1
12877,1
12883,4
12889,1
12890,2
12896,5
12902,2
12908,2
12909,6
12915,5
12916,2
12922,1
12928,1
12934,3
12935,3
12940,2
12941,1
12947,2
12953,3
12960,4
12966,2
12973,2
12979,4
12985,2
12986,3
12992,2
12998,1
13004,1
13005,3
13011,4
13018,2
13024,1
13030,3
13031,2
13036,1
13037,2
13043,4
13050,1
13056,5
13062,5
13069,3
13075,3
13076,1
13081,2
13082,6
13088,5
13094,6
13095,2
13107,5
13114,3
13120,2
13126,1
13132,1
13133,2
13139,2
13140,1
13145,1
13146,3
13152,3
13158,2
13159,2
13165,1
13171,2
13177,1
13178,1
13184,6
13190,4
13191,1
13197,2
13203,2
13209,1
13210,1
13216,2
13222,2
13223,2
13228,2
13229,2
13235,1
13236,1
13242,1
13248,5
13254,1
13255,4
13261,7
13267,4
13268,1
13273,1
13274,3
13280,3
13286,2
13292,2
13293,1
13299,6
13305,1
13306,1
13312,2
13318,1
13319,1
13324,1
13331,2
13332,2
13337,2
13344,1
13351,3
13357,4
13363,2
13369,1
13376,2
13382,4
13383,1
13389,2
13396,2
13401,2
13408,2
13414,2
13421,1
13427,2
13433,3
13434,2
13440,2
13447,1
13459,4
13460,3
13465,2
13466,1
13472,2
13478,2
13484,1
13485,3
13491,2
13492,1
13497,4
13498,3
13504,4
13510,2
13511,5
13517,3
13524,1
13529,1
13530,2
13536,1
13542,2
13543,1
13549,3
13555,5
13561,1
13562,1
13568,4
13574,2
13575,1
13581,3
13587,1
13588,1
13593,2
13594,3
13600,1
13606,2
13612,1
13613,1
13619,1
13625,3
13632,3
13638,2
13644,1
13645,2
13651,2
13657,2
13658,1
13664,7
13670,1
13671,1
13677,1
13684,1
13689,1
13690,1
13696,3
13702,1
13709,1
13715,2
13721,3
13728,2
13734,1
13735,1
13740,1
13741,1
13747,1
13754,1
13760,5
13766,1
13773,2
13779,4
13780,1
13785,2
13792,1
13798,1
13799,3
13804,1
13811,1
13812,1
13817,2
13818,2
13824,3
13830,3
13831,2
13836,1
13837,4
13843,2
13844,1
13850,1
13856,2
13862,2
13863,1
13868,1
13869,5
13876,1
13882,3
13888,6
13895,1
13901,4
13907,2
13908,1
13914,2
13920,1
13926,1
13927,1
13932,1
13933,4
13939,1
13946,1
13952,2
13958,1
13959,3
13965,4
13971,3
13977,1
13978,1
13984,1
13990,1
13991,1
13996,1
13997,1
14003,1
14009,2
14010,1
14016,6
14022,3
14023,1
14028,1
14029,1
14035,2
14036,1
14042,1
14048,1
14055,1
14067,4
14073,1
14074,3
14087,1
14092,2
14093,4
14100,1
14105,1
14112,4
14118,4
14119,1
14124,1
14125,3
14131,1
14132,1
14137,2
14138,3
14144,4
14150,1
14157,1
14163,1
14169,2
14170,2
14176,7
14182,3
14183,1
14195,3
14201,1
14208,3
14214,1
14220,1
14221,2
14227,2
14228,1
14233,1
14234,2
14240,3
14247,2
14252,1
14259,7
14265,1
14272,5
14278,3
14279,2
14284,1
14291,2
14297,2
14304,5
14310,3
14316,1
14317,5
14323,2
14329,1
14330,2
14336,1
14342,1
14343,2
14349,2
14361,1
14368,2
14374,2
14375,2
14381,3
14387,1
14400,3
14407,2
14413,1
14419,3
14425,2
14426,2
14438,1
14439,1
14445,2
14452,2
14464,2
14470,2
14471,3
14477,3
14483,3
14489,3
14490,3
14502,1
14503,1
14509,5
14521,2
14522,1
14528,2
14534,3
14541,3
14560,2
14566,2
14567,1
14572,1
14573,2
14579,1
14586,2
14592,7
14599,3
14605,2
14611,2
14617,1
14618,3
14624,6
14630,2
14636,1
14637,2
14643,2
14644,1
14650,2
14656,4
14663,2
14669,3
14675,1
14688,1
14694,1
14700,1
14701,2
14707,2
14708,1
14714,2
14720,4
14726,2
14732,1
14733,3
14739,2
14740,1
14745,1
14746,3
14752,6
14758,4
14765,4
14771,2
14772,1
14784,1
14797,2
14803,4
14816,3
14822,2
14829,1
14835,4
14841,3
14842,2
14848,5
14854,1
14855,2
14860,1
14861,1
14867,2
14868,1
14873,3
14880,3
14887,1
14892,1
14893,3
14899,1
14900,1
14912,3
14918,3
14919,1
14924,2
14925,3
14931,1
14937,1
14938,1
14950,3
14956,1
14957,2
14963,2
14976,5
14982,3
14983,2
14988,1
14996,1
15002,2
15008,5
15014,1
15021,1
15027,2
15033,2
15034,1
15046,1
15047,1
15052,1
15053,1
15059,1
15065,1
15066,2
15078,2
15079,1
15084,1
15085,1
15091,1
15097,2
15098,3
15104,4
15110,2
15116,1
15117,2
15123,2
15124,1
15129,3
15130,3
15136,1
15142,2
15148,1
15149,2
15155,1
15156,1
15168,1
15175,4
15180,2
15181,1
15187,1
15188,1
15193,1
15194,1
15207,1
15213,4
15219,1
15226,1
15232,4
15238,2
15244,1
15245,2
15258,3
15264,1
15270,1
15276,2
15283,2
15296,2
15303,1
15309,2
15315,1
15316,1
15328,2
15341,1
15360,3
15379,4
15385,2
15392,4
15398,3
15405,4
15411,3
15418,1
15424,2
15430,1
15431,1
15437,1
15443,5
15450,1
15456,2
15462,2
15463,3
15475,1
15481,2
15488,3
15495,1
15501,1
15513,2
15514,2
15520,3
15526,1
15527,2
15533,2
15539,2
15546,1
15552,2
15558,2
15559,1
15565,3
15571,2
15584,2
15590,2
15591,1
15596,1
15603,2
15616,1
15622,1
15623,1
15635,1
15636,1
15642,3
15648,2
15655,1
15661,2
15667,2
15668,1
15674,2
15680,4
15686,3
15693,1
15699,2
15706,4
