0.000000000	94
0.000043130	94
0.010266730	86
0.010266843	123
0.010305911	86
0.010420236	87
0.020615463	86
0.020615686	90
0.020615758	210
0.020774462	86
0.020821925	87
0.031092507	94
0.031131050	94
0.041346381	86
0.041395978	123
0.041410468	86
0.042512187	87
0.042532322	87
0.052748990	86
0.052756388	2942
0.052782010	86
0.052756608	2942
0.052803190	86
0.052756678	2942
0.052815595	86
0.052756745	2942
0.052824005	86
0.052828913	2942
0.052835973	86
0.063031706	2942
0.063055941	86
0.063031936	2942
0.063077093	86
0.063101533	2942
0.063122405	86
0.063101678	2942
0.063127875	86
0.063101745	4370
0.063132583	86
0.063101815	4370
0.063137367	86
0.063140269	4370
0.063140317	4370
0.063151667	86
0.073307951	2942
0.073333289	86
0.073308169	5798
0.073355474	86
0.073308239	5798
0.073369191	86
0.073380976	7226
0.073389654	86
0.073381076	7226
0.073406197	86
0.073410000	5798
0.073414113	86
0.073410055	10082
0.073420484	86
0.073424021	10082
0.073429074	86
0.073424074	2942
0.073433101	86
0.083585474	5798
0.083611187	86
0.083585700	2942
0.083632662	86
0.083585794	12938
0.083647379	86
0.083654919	14366
0.083664879	86
0.083673876	4370
0.083681431	86
0.083673991	15794
0.083698619	86
0.085242255	15794
0.085270355	86
0.088630923	20078
0.088660298	86
0.091999036	20078
0.092028363	86
0.092464738	2942
0.092489530	86
0.094419736	11510
0.094461848	86
0.098800207	25790
0.098840991	86
0.103416081	27218
0.103453046	86
0.105555420	12938
0.105588657	86
0.110879052	31502
0.110916352	86
0.116477266	32930
0.116516266	86
0.122552482	35786
0.122591934	86
0.127395695	28646
0.127433472	86
0.133449541	35786
0.133489023	86
0.138229498	18650
0.138256701	86
0.138275543	10082
0.138287976	86
0.145273912	41498
0.145309560	86
0.149154994	22934
0.149190820	86
0.155942115	40070
0.156042412	86
0.160046198	24362
0.160108219	86
0.166846589	40070
0.166937642	86
0.170935924	24362
0.170970837	86
0.177532861	38642
0.177619905	86
0.181899399	25790
0.181982758	86
0.188443824	38642
0.188540113	86
0.192799883	25790
0.192884160	86
0.199062455	37214
0.199139916	86
0.203701901	27218
0.203784864	86
0.209979784	37214
0.210065677	86
0.214576987	27218
0.214649881	86
0.220390378	34358
0.220477533	86
0.225472876	30074
0.225506018	86
0.231563944	35786
0.231619487	86
0.236400639	28646
0.236431807	86
0.242219687	34358
0.242252202	86
0.245367199	18650
0.245395914	86
0.247302845	11510
0.247329343	86
0.250448385	18650
0.250481897	86
0.253353372	17222
0.253382061	86
0.256260791	17222
0.256289293	86
0.258198024	11510
0.258225129	86
0.261107038	17222
0.261135355	86
0.263720784	15794
0.263748966	86
0.266403749	15794
0.266431639	86
0.268800257	14366
0.268827087	86
0.269053270	1514
0.269077532	86
0.271482828	14366
0.271517748	86
0.273905097	14366
0.273937912	86
0.276364562	14366
0.276393702	86
0.278773857	14366
0.278802592	86
0.279986191	7226
0.280013596	86
0.282171968	12938
0.282232205	86
0.284331499	12938
0.284392297	86
0.286480244	12938
0.286543533	86
0.288719340	12938
0.288780487	86
0.290891930	12938
0.290953934	86
0.293076809	12938
0.293139298	86
0.295238118	12938
0.295300515	86
0.297183081	11510
0.297246778	86
0.299099130	11510
0.299162407	86
0.301053708	11510
0.301134635	86
0.301771883	4370
0.301796868	86
0.303736844	11510
0.303817686	86
0.305668927	11510
0.305749369	86
0.307614938	11510
0.307641701	86
0.309283226	10082
0.309309796	86
0.310964164	10082
0.310990421	86
0.312683294	10082
0.312713261	86
0.314352174	10082
0.314378877	86
0.316048260	10082
0.316074775	86
0.317755847	10082
0.317782672	86
0.319440980	10082
0.319467675	86
0.321137235	10082
0.321164138	86
0.322830463	10082
0.322857123	86
0.323562153	4370
0.323587355	86
0.325296128	10082
0.325322510	86
0.326931333	10082
0.326958388	86
0.328631734	10082
0.328658513	86
0.330363343	10082
0.330389671	86
0.331839068	8654
0.331865355	86
0.333290637	8654
0.333316654	86
0.334485378	7226
0.334511211	86
0.335921843	8654
0.335947883	86
0.337345475	8654
0.337371617	86
0.338802652	8654
0.338830292	86
0.340312131	8654
0.340338696	86
0.341744453	8654
0.341771691	86
0.343192870	8654
0.343219750	86
0.344626172	8654
0.344652727	86
0.345347287	4370
0.345373065	86
0.346795417	8654
0.346821977	86
0.348263489	8654
0.348290373	86
0.349696351	8654
0.349722976	86
0.350929617	7226
0.350955737	86
0.352149778	7226
0.352175878	86
0.353318337	7226
0.353344947	86
0.354544411	7226
0.354573303	86
0.355787212	7226
0.355813169	86
0.356268561	2942
0.356293445	86
0.357434982	7226
0.357461222	86
0.358666216	7226
0.358692368	86
0.359893757	7226
0.359919692	86
0.361082668	7226
0.361108801	86
0.362325019	7226
0.362351762	86
0.363539071	7226
0.363565143	86
0.364744922	7226
0.364771256	86
0.365961533	7226
0.365987580	86
0.367163692	7226
0.367189391	86
0.368380893	7226
0.368407528	86
0.369553414	7226
0.369579252	86
0.370795870	7226
0.370821830	86
0.372013159	7226
0.372039109	86
0.373224520	7226
0.373250155	86
0.374433949	7226
0.374468039	86
0.375646795	7226
0.375672613	86
0.376858079	7226
0.376883979	86
0.378053478	7226
0.378078970	86
0.379281619	7226
0.379307181	86
0.380489170	7226
0.380514697	86
0.381706804	7226
0.381732606	86
0.382906850	7226
0.382932247	86
0.384089586	7226
0.384115084	86
0.385307645	7226
0.385333153	86
0.386493174	7226
0.386518776	86
0.387760842	7226
0.387786300	86
0.388967723	7226
0.388993316	86
0.390177320	7226
0.390202690	86
0.391396341	7226
0.391421956	86
0.392604175	7226
0.392631575	86
0.393832906	7226
0.393860148	86
0.395016307	7226
0.395043235	86
0.396236626	7226
0.396268106	86
0.397435910	7226
0.397462810	86
0.398618141	7226
0.398645476	86
0.399871302	7226
0.399898399	86
0.401054166	7226
0.401081398	86
0.402291247	7226
0.402318362	86
0.403505238	7226
0.403532006	86
0.404716477	7226
0.404743139	86
0.405926756	7226
0.405953396	86
0.407102690	7226
0.407129945	86
0.408349478	7226
0.408376636	86
0.409553547	7226
0.409579909	86
0.410771403	7226
0.410798215	86
0.411971349	7226
0.411997094	86
0.413193105	7226
0.413218720	86
0.414408637	7226
0.414434369	86
0.415617415	7226
0.415642978	86
0.416838384	7226
0.416864176	86
0.418037123	7226
0.418062668	86
0.419257437	7226
0.419282877	86
0.420464135	7226
0.420489803	86
0.421681786	7226
0.421707299	86
0.422894063	7226
0.422919503	86
0.424057204	7226
0.424082502	86
0.425303605	7226
0.425329425	86
0.426483514	7226
0.426508934	86
0.427733403	7226
0.427758862	86
0.428946379	7226
0.428971821	86
0.430149820	7226
0.430175238	86
0.431368869	7226
0.431394141	86
0.432582003	7226
0.432607332	86
0.433783784	7226
0.433809024	86
0.434964868	7226
0.434992215	86
0.436217204	7226
0.436243141	86
0.437427612	7226
0.437453342	86
0.438627834	7226
0.438656793	86
0.439840912	7226
0.439866870	86
0.441062529	7226
0.441088363	86
0.442271180	7226
0.442296955	86
0.443484186	7226
0.443509976	86
0.444694607	7226
0.444720185	86
0.445903268	7226
0.445929091	86
0.447090342	7226
0.447116120	86
0.448328428	7226
0.448354073	86
0.449530252	7226
0.449556170	86
0.450719146	7226
0.450745111	86
0.451959932	7226
0.451985854	86
0.453166796	7226
0.453192643	86
0.454377905	7226
0.454403684	86
0.455586958	7226
0.455612866	86
0.456807627	7226
0.456833377	86
0.458016636	7226
0.458044366	86
0.459227119	7226
0.459253162	86
0.460436651	7226
0.460462545	86
0.461650499	7226
0.461676314	86
0.462838453	7226
0.462864315	86
0.464053579	7226
0.464079247	86
0.465273163	7226
0.465299193	86
0.466480547	7226
0.466508211	86
0.467729965	7226
0.467755572	86
0.468914982	7226
0.468940837	86
0.470090768	7226
0.470116575	86
0.471330704	7226
0.471356631	86
0.472550700	7226
0.472576353	86
0.473724659	7226
0.473750307	86
0.474927756	7226
0.474953508	86
0.476177689	7226
0.476203226	86
0.477395190	7226
0.477420900	86
0.478560627	7226
0.478585957	86
0.479796193	7226
0.479811360	86
0.481001436	7226
0.481021644	86
0.482216180	7226
0.482231603	86
0.483428636	7226
0.483443711	86
0.484636823	7226
0.484650890	86
0.485843869	7226
0.485857856	86
0.487040698	7226
0.487071525	86
0.488285561	7226
0.488316643	86
0.489467958	7226
0.489500028	86
0.490703584	7226
0.490733486	86
0.491919055	7226
0.491950162	86
0.493129486	7226
0.493160091	86
0.494340827	7226
0.494371390	86
0.495552144	7226
0.495582813	86
0.496762200	7226
0.496793067	86
0.497972839	7226
0.498003843	86
0.499178912	7226
0.499208537	86
0.500396139	7226
0.500427253	86
0.501608370	7226
0.501639057	86
0.502838703	7226
0.502868568	86
0.504040377	7226
0.504071102	86
0.505214359	7226
0.505244931	86
0.506475667	7226
0.506504669	86
0.507676066	7226
0.507706506	86
0.508882840	7226
0.508913332	86
0.510088946	7226
0.510114561	86
0.511302004	7226
0.511327419	86
0.512543588	7226
0.512568950	86
0.513712635	7226
0.513738462	86
0.514927868	7226
0.514952943	86
0.516135315	7226
0.516160614	86
0.517387483	7226
0.517412705	86
0.518532890	7226
0.518558097	86
0.519786580	7226
0.519812073	86
0.521019616	7226
0.521044936	86
0.522232703	7226
0.522258585	86
0.523420452	7226
0.523449412	86
0.524653575	7226
0.524678975	86
0.525861341	7226
0.525886664	86
0.527041648	7226
0.527066948	86
0.528288361	7226
0.528313579	86
0.529428791	7226
0.529454225	86
0.530679456	7226
0.530704806	86
0.531898110	7226
0.531923533	86
0.533094714	7226
0.533119769	86
0.534313708	7226
0.534339103	86
0.535533921	7226
0.535560211	86
0.536740912	7226
0.536766975	86
0.537951321	7226
0.537976869	86
0.539148903	7226
0.539174590	86
0.540375909	7226
0.540401573	86
0.541613145	7226
0.541638315	86
0.542790096	7226
0.542815664	86
0.544035077	7226
0.544060885	86
0.545214126	7226
0.545239956	86
0.546459865	7226
0.546485999	86
0.547644583	7226
0.547670486	86
0.548861885	7226
0.548887374	86
0.550050974	7226
0.550076536	86
0.551269915	7226
0.551295885	86
0.552515126	7226
0.552540843	86
0.553677672	7226
0.553703335	86
0.554904028	7226
0.554929708	86
0.556130745	7226
0.556156892	86
0.557357896	7226
0.557383740	86
0.558497127	7226
0.558522855	86
0.559755553	7226
0.559781033	86
0.560977264	7226
0.561002652	86
0.562168391	7226
0.562194061	86
0.563380877	7226
0.563406539	86
0.564619758	7226
0.564645353	86
0.565810022	7226
0.565844689	86
0.567017178	7226
0.567042483	86
0.568256152	7226
0.568281509	86
0.569429451	7226
0.569454803	86
0.570676302	7226
0.570701626	86
0.571864743	7226
0.571890220	86
0.573051064	7226
0.573076572	86
0.574287698	7226
0.574313435	86
0.575498777	7226
0.575524231	86
0.576732673	7226
0.576758085	86
0.577925074	7226
0.577950581	86
0.579092268	7226
0.579117675	86
0.580369596	7226
0.580395091	86
0.581581583	7226
0.581606985	86
0.582759154	7226
0.582784584	86
0.583994748	7226
0.584021662	86
0.585176409	7226
0.585203229	86
0.586423355	7226
0.586450472	86
0.587612991	7226
0.587640039	86
0.588821533	7226
0.588847922	86
0.590028579	7226
0.590056186	86
0.591197935	7226
0.591225968	86
0.592408509	7226
0.592435629	86
0.593643870	7226
0.593662438	86
0.594834025	7226
0.594852601	86
0.596064768	7226
0.596084008	86
0.597265474	7226
0.597300059	86
0.598457163	7226
0.598481768	86
0.599663432	7226
0.599679132	86
0.600865235	7226
0.600879090	86
0.602083009	7226
0.602102839	86
0.603304370	7226
0.603322584	86
0.604544531	7226
0.604566698	86
0.605747779	7226
0.605767332	86
0.606973492	7226
0.606990992	86
0.608175195	7226
0.608202233	86
0.609388561	7226
0.609409082	86
0.610598617	7226
0.610619391	86
0.611789225	7226
0.611813565	86
0.613013632	7226
0.613033769	86
0.614185568	7226
0.614198655	86
0.615392842	7226
0.615403558	86
0.616630472	7226
0.616640208	86
0.617833926	7226
0.617846234	86
0.619039409	7226
0.619059579	86
0.620280790	7226
0.620298600	86
0.621492023	7226
0.621509476	86
0.622736319	7226
0.622753157	86
0.623905321	7226
0.623922401	86
0.625160534	7226
0.625177744	86
0.626346648	7226
0.626363833	86
0.627583992	7226
0.627603697	86
0.628767005	7226
0.628784205	86
0.629951317	7226
0.629968444	86
0.631182556	7226
0.631200223	86
0.632438226	7226
0.632465531	86
0.633646193	7226
0.633672200	86
0.634840969	7226
0.634867131	86
0.636049983	7226
0.636075942	86
0.637273407	7226
0.637299126	86
0.638457635	7226
0.638477325	86
0.639690049	7226
0.639715929	86
0.640904730	7226
0.640930592	86
0.642098416	7226
0.642124139	86
0.643320770	7226
0.643347962	86
0.644558776	7226
0.644584384	86
0.645748512	7226
0.645774117	86
