timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323200845748899,586,221,123,15
20260323200846751710,586,221,123,15
20260323200847751957,585,221,123,15
20260323200848752113,585,221,123,15
20260323200849753817,586,221,123,15
20260323200850754889,593,221,125,15
20260323200851754840,585,221,123,15
20260323200852756817,585,221,123,15
20260323200853755906,585,221,123,15
20260323200854756144,585,221,123,15
20260323200855757270,585,221,123,15
20260323200856758256,593,221,125,15
20260323200857759217,585,221,123,15
20260323200858759302,585,221,123,15
20260323200859760982,585,221,123,15
20260323200900761358,585,221,123,16
20260323200901763404,585,221,123,16
20260323200902764494,592,221,125,16
20260323200903764609,585,221,123,16
20260323200904766471,584,222,123,16
20260323200905767325,585,221,123,16
20260323200906767563,585,221,123,16
20260323200907768336,585,221,123,16
20260323200908768217,593,221,125,16
20260323200909770869,586,221,123,16
20260323200910772461,585,221,123,16
20260323200911773978,585,221,123,16
20260323200912776721,585,221,123,16
20260323200913774523,586,221,123,16
20260323200914777517,593,221,125,16
20260323200915779758,586,221,123,16
20260323200916778281,587,220,123,16
20260323200917778592,587,220,123,16
20260323200918778713,586,220,123,16
20260323200919780947,588,220,124,16
20260323200920781104,594,220,125,16
20260323200921782084,587,220,123,16
20260323200922783968,587,220,123,16
20260323200923784289,587,220,123,16
20260323200924784823,586,220,123,16
20260323200925787122,587,220,123,16
20260323200926785397,595,220,125,16
20260323200927788901,586,220,123,16
20260323200928790375,587,220,123,16
20260323200929790721,587,220,123,17
20260323200930793290,586,220,123,17
20260323200931795433,586,220,123,17
20260323200932796011,595,220,125,17
20260323200933796805,587,220,123,17
20260323200934800104,587,220,123,17
20260323200935800798,587,220,123,17
20260323200936802067,587,220,123,17
20260323200937823691,588,220,123,17
20260323200938811357,595,220,125,17
20260323200939805818,587,220,123,17
20260323200940827953,587,220,123,17
20260323200941820505,587,220,123,17
20260323200942823188,587,220,123,17
20260323200943821261,588,220,124,17
20260323200944821014,595,220,125,17
20260323200945820035,587,220,123,17
20260323200946826367,587,220,123,17
20260323200947821260,587,220,123,17
20260323200948819283,587,220,123,17
20260323200949819343,587,220,123,17
20260323200950817055,594,220,125,17
20260323200951817135,587,220,123,17
20260323200952824789,586,220,123,17
20260323200953820652,587,220,123,17
20260323200954820757,586,220,123,17
20260323200955825615,587,220,123,17
20260323200956830039,595,220,125,17
20260323200957864857,587,220,123,17
20260323200958829737,587,220,123,18
20260323200959833008,587,220,123,18
20260323201000843318,587,220,123,18
20260323201001839029,587,220,123,18
20260323201002839367,596,220,125,18
20260323201003842357,587,220,123,18
20260323201004839660,587,220,123,18
20260323201005842291,587,220,123,18
20260323201006844156,587,220,123,18
20260323201007846154,588,220,124,18
20260323201008844595,595,220,125,18
20260323201009844292,587,220,123,18
20260323201010843713,587,220,123,18
20260323201011856497,587,220,123,18
20260323201012870719,587,220,123,18
20260323201013849256,587,220,123,18
20260323201014854276,595,220,125,18
