timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323202132567819,516,221,107,2
20260323202133569143,516,221,107,2
20260323202134569615,516,221,107,2
20260323202135570951,515,221,107,2
20260323202136572371,515,221,107,2
20260323202137576264,515,221,107,2
20260323202138573891,515,221,107,2
20260323202139576264,515,221,107,2
20260323202140575746,515,221,107,3
20260323202141577736,516,221,107,3
20260323202142578975,515,221,107,3
20260323202143579151,515,221,107,3
20260323202144580634,515,221,107,3
20260323202145590651,516,220,107,3
20260323202146583167,516,221,107,3
20260323202147587345,516,221,107,3
20260323202148585621,516,221,107,3
20260323202149587257,516,221,107,3
20260323202150589486,515,221,107,3
20260323202151587883,516,221,107,3
20260323202152588443,515,221,107,3
20260323202153594601,516,221,107,3
20260323202154590191,515,221,107,3
20260323202155591703,516,221,107,3
20260323202156594436,516,221,107,3
20260323202157593097,515,221,107,3
20260323202158594604,515,221,107,3
20260323202159594930,515,221,107,3
20260323202200595746,515,221,107,3
20260323202201608162,516,221,107,3
20260323202202599327,515,221,107,3
20260323202203599283,516,221,107,3
20260323202204600541,516,221,107,3
20260323202205601791,516,221,107,3
20260323202206603014,515,221,107,3
20260323202207603872,516,221,107,3
20260323202208604372,515,221,107,3
20260323202209610049,516,221,107,3
20260323202210606654,515,221,107,3
20260323202211607886,516,221,107,3
20260323202212608256,516,220,107,3
20260323202213609396,516,220,107,4
20260323202214612391,516,220,107,4
20260323202215614568,516,221,107,4
20260323202216615164,516,221,107,4
20260323202217618864,516,220,107,4
20260323202218616276,516,221,107,4
20260323202219616539,516,220,107,4
20260323202220617606,516,221,107,4
20260323202221618054,516,221,107,4
20260323202222619738,516,221,107,4
20260323202223620207,516,221,107,4
20260323202224622632,516,221,107,4
20260323202225625456,516,221,107,4
20260323202226623889,516,221,107,4
20260323202227624907,516,221,107,4
20260323202228625212,516,221,107,4
20260323202229625966,516,221,107,4
20260323202230627423,515,221,107,4
20260323202231628330,516,221,107,4
20260323202232631784,515,221,107,4
20260323202233636997,516,221,107,4
20260323202234632517,515,221,107,4
20260323202235634921,515,221,107,4
